"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","01.01.2017 08:00 - 01.01.2017 08:15 (CET/CEST)","20"
"Germany (DE)","01.01.2017 08:15 - 01.01.2017 08:30 (CET/CEST)","88"
"Germany (DE)","01.01.2017 08:30 - 01.01.2017 08:45 (CET/CEST)","293"
"Germany (DE)","01.01.2017 08:45 - 01.01.2017 09:00 (CET/CEST)","695"
"Germany (DE)","01.01.2017 09:00 - 01.01.2017 09:15 (CET/CEST)","1202"
"Germany (DE)","01.01.2017 09:15 - 01.01.2017 09:30 (CET/CEST)","1763"
"Germany (DE)","01.01.2017 09:30 - 01.01.2017 09:45 (CET/CEST)","2340"
"Germany (DE)","01.01.2017 09:45 - 01.01.2017 10:00 (CET/CEST)","3026"
"Germany (DE)","01.01.2017 10:00 - 01.01.2017 10:15 (CET/CEST)","3744"
"Germany (DE)","01.01.2017 10:15 - 01.01.2017 10:30 (CET/CEST)","4399"
"Germany (DE)","01.01.2017 10:30 - 01.01.2017 10:45 (CET/CEST)","4953"
"Germany (DE)","01.01.2017 10:45 - 01.01.2017 11:00 (CET/CEST)","5619"
"Germany (DE)","01.01.2017 11:00 - 01.01.2017 11:15 (CET/CEST)","6159"
"Germany (DE)","01.01.2017 11:15 - 01.01.2017 11:30 (CET/CEST)","6613"
"Germany (DE)","01.01.2017 11:30 - 01.01.2017 11:45 (CET/CEST)","7072"
"Germany (DE)","01.01.2017 11:45 - 01.01.2017 12:00 (CET/CEST)","7479"
"Germany (DE)","01.01.2017 12:00 - 01.01.2017 12:15 (CET/CEST)","7821"
"Germany (DE)","01.01.2017 12:15 - 01.01.2017 12:30 (CET/CEST)","7929"
"Germany (DE)","01.01.2017 12:30 - 01.01.2017 12:45 (CET/CEST)","8032"
"Germany (DE)","01.01.2017 12:45 - 01.01.2017 13:00 (CET/CEST)","7922"
"Germany (DE)","01.01.2017 13:00 - 01.01.2017 13:15 (CET/CEST)","7625"
"Germany (DE)","01.01.2017 13:15 - 01.01.2017 13:30 (CET/CEST)","7386"
"Germany (DE)","01.01.2017 13:30 - 01.01.2017 13:45 (CET/CEST)","6919"
"Germany (DE)","01.01.2017 13:45 - 01.01.2017 14:00 (CET/CEST)","6407"
"Germany (DE)","01.01.2017 14:00 - 01.01.2017 14:15 (CET/CEST)","5777"
"Germany (DE)","01.01.2017 14:15 - 01.01.2017 14:30 (CET/CEST)","5034"
"Germany (DE)","01.01.2017 14:30 - 01.01.2017 14:45 (CET/CEST)","4227"
"Germany (DE)","01.01.2017 14:45 - 01.01.2017 15:00 (CET/CEST)","3503"
"Germany (DE)","01.01.2017 15:00 - 01.01.2017 15:15 (CET/CEST)","2705"
"Germany (DE)","01.01.2017 15:15 - 01.01.2017 15:30 (CET/CEST)","1945"
"Germany (DE)","01.01.2017 15:30 - 01.01.2017 15:45 (CET/CEST)","1274"
"Germany (DE)","01.01.2017 15:45 - 01.01.2017 16:00 (CET/CEST)","718"
"Germany (DE)","01.01.2017 16:00 - 01.01.2017 16:15 (CET/CEST)","329"
"Germany (DE)","01.01.2017 16:15 - 01.01.2017 16:30 (CET/CEST)","105"
"Germany (DE)","01.01.2017 16:30 - 01.01.2017 16:45 (CET/CEST)","32"
"Germany (DE)","01.01.2017 16:45 - 01.01.2017 17:00 (CET/CEST)","7"
"Germany (DE)","01.01.2017 17:00 - 01.01.2017 17:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 17:15 - 01.01.2017 17:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 17:30 - 01.01.2017 17:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 17:45 - 01.01.2017 18:00 (CET/CEST)","1"
"Germany (DE)","01.01.2017 18:00 - 01.01.2017 18:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 18:15 - 01.01.2017 18:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 18:30 - 01.01.2017 18:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 18:45 - 01.01.2017 19:00 (CET/CEST)","0"
"Germany (DE)","01.01.2017 19:00 - 01.01.2017 19:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 19:15 - 01.01.2017 19:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 19:30 - 01.01.2017 19:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 19:45 - 01.01.2017 20:00 (CET/CEST)","0"
"Germany (DE)","01.01.2017 20:00 - 01.01.2017 20:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 20:15 - 01.01.2017 20:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 20:30 - 01.01.2017 20:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 20:45 - 01.01.2017 21:00 (CET/CEST)","0"
"Germany (DE)","01.01.2017 21:00 - 01.01.2017 21:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 21:15 - 01.01.2017 21:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 21:30 - 01.01.2017 21:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 21:45 - 01.01.2017 22:00 (CET/CEST)","0"
"Germany (DE)","01.01.2017 22:00 - 01.01.2017 22:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 22:15 - 01.01.2017 22:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 22:30 - 01.01.2017 22:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 22:45 - 01.01.2017 23:00 (CET/CEST)","0"
"Germany (DE)","01.01.2017 23:00 - 01.01.2017 23:15 (CET/CEST)","0"
"Germany (DE)","01.01.2017 23:15 - 01.01.2017 23:30 (CET/CEST)","0"
"Germany (DE)","01.01.2017 23:30 - 01.01.2017 23:45 (CET/CEST)","0"
"Germany (DE)","01.01.2017 23:45 - 02.01.2017 00:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 00:00 - 02.01.2017 00:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 00:15 - 02.01.2017 00:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 00:30 - 02.01.2017 00:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 00:45 - 02.01.2017 01:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 01:00 - 02.01.2017 01:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 01:15 - 02.01.2017 01:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 01:30 - 02.01.2017 01:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 01:45 - 02.01.2017 02:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 02:00 - 02.01.2017 02:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 02:15 - 02.01.2017 02:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 02:30 - 02.01.2017 02:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 02:45 - 02.01.2017 03:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 03:00 - 02.01.2017 03:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 03:15 - 02.01.2017 03:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 03:30 - 02.01.2017 03:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 03:45 - 02.01.2017 04:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 04:00 - 02.01.2017 04:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 04:15 - 02.01.2017 04:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 04:30 - 02.01.2017 04:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 04:45 - 02.01.2017 05:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 05:00 - 02.01.2017 05:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 05:15 - 02.01.2017 05:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 05:30 - 02.01.2017 05:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 05:45 - 02.01.2017 06:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 06:00 - 02.01.2017 06:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 06:15 - 02.01.2017 06:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 06:30 - 02.01.2017 06:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 06:45 - 02.01.2017 07:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 07:00 - 02.01.2017 07:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 07:15 - 02.01.2017 07:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 07:30 - 02.01.2017 07:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 07:45 - 02.01.2017 08:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 08:00 - 02.01.2017 08:15 (CET/CEST)","16"
"Germany (DE)","02.01.2017 08:15 - 02.01.2017 08:30 (CET/CEST)","48"
"Germany (DE)","02.01.2017 08:30 - 02.01.2017 08:45 (CET/CEST)","114"
"Germany (DE)","02.01.2017 08:45 - 02.01.2017 09:00 (CET/CEST)","243"
"Germany (DE)","02.01.2017 09:00 - 02.01.2017 09:15 (CET/CEST)","444"
"Germany (DE)","02.01.2017 09:15 - 02.01.2017 09:30 (CET/CEST)","658"
"Germany (DE)","02.01.2017 09:30 - 02.01.2017 09:45 (CET/CEST)","878"
"Germany (DE)","02.01.2017 09:45 - 02.01.2017 10:00 (CET/CEST)","1115"
"Germany (DE)","02.01.2017 10:00 - 02.01.2017 10:15 (CET/CEST)","1328"
"Germany (DE)","02.01.2017 10:15 - 02.01.2017 10:30 (CET/CEST)","1533"
"Germany (DE)","02.01.2017 10:30 - 02.01.2017 10:45 (CET/CEST)","1722"
"Germany (DE)","02.01.2017 10:45 - 02.01.2017 11:00 (CET/CEST)","1925"
"Germany (DE)","02.01.2017 11:00 - 02.01.2017 11:15 (CET/CEST)","2073"
"Germany (DE)","02.01.2017 11:15 - 02.01.2017 11:30 (CET/CEST)","2308"
"Germany (DE)","02.01.2017 11:30 - 02.01.2017 11:45 (CET/CEST)","2554"
"Germany (DE)","02.01.2017 11:45 - 02.01.2017 12:00 (CET/CEST)","2670"
"Germany (DE)","02.01.2017 12:00 - 02.01.2017 12:15 (CET/CEST)","2800"
"Germany (DE)","02.01.2017 12:15 - 02.01.2017 12:30 (CET/CEST)","2919"
"Germany (DE)","02.01.2017 12:30 - 02.01.2017 12:45 (CET/CEST)","2909"
"Germany (DE)","02.01.2017 12:45 - 02.01.2017 13:00 (CET/CEST)","2845"
"Germany (DE)","02.01.2017 13:00 - 02.01.2017 13:15 (CET/CEST)","2715"
"Germany (DE)","02.01.2017 13:15 - 02.01.2017 13:30 (CET/CEST)","2642"
"Germany (DE)","02.01.2017 13:30 - 02.01.2017 13:45 (CET/CEST)","2492"
"Germany (DE)","02.01.2017 13:45 - 02.01.2017 14:00 (CET/CEST)","2263"
"Germany (DE)","02.01.2017 14:00 - 02.01.2017 14:15 (CET/CEST)","1968"
"Germany (DE)","02.01.2017 14:15 - 02.01.2017 14:30 (CET/CEST)","1694"
"Germany (DE)","02.01.2017 14:30 - 02.01.2017 14:45 (CET/CEST)","1432"
"Germany (DE)","02.01.2017 14:45 - 02.01.2017 15:00 (CET/CEST)","1195"
"Germany (DE)","02.01.2017 15:00 - 02.01.2017 15:15 (CET/CEST)","928"
"Germany (DE)","02.01.2017 15:15 - 02.01.2017 15:30 (CET/CEST)","647"
"Germany (DE)","02.01.2017 15:30 - 02.01.2017 15:45 (CET/CEST)","412"
"Germany (DE)","02.01.2017 15:45 - 02.01.2017 16:00 (CET/CEST)","239"
"Germany (DE)","02.01.2017 16:00 - 02.01.2017 16:15 (CET/CEST)","117"
"Germany (DE)","02.01.2017 16:15 - 02.01.2017 16:30 (CET/CEST)","52"
"Germany (DE)","02.01.2017 16:30 - 02.01.2017 16:45 (CET/CEST)","19"
"Germany (DE)","02.01.2017 16:45 - 02.01.2017 17:00 (CET/CEST)","3"
"Germany (DE)","02.01.2017 17:00 - 02.01.2017 17:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 17:15 - 02.01.2017 17:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 17:30 - 02.01.2017 17:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 17:45 - 02.01.2017 18:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 18:00 - 02.01.2017 18:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 18:15 - 02.01.2017 18:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 18:30 - 02.01.2017 18:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 18:45 - 02.01.2017 19:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 19:00 - 02.01.2017 19:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 19:15 - 02.01.2017 19:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 19:30 - 02.01.2017 19:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 19:45 - 02.01.2017 20:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 20:00 - 02.01.2017 20:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 20:15 - 02.01.2017 20:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 20:30 - 02.01.2017 20:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 20:45 - 02.01.2017 21:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 21:00 - 02.01.2017 21:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 21:15 - 02.01.2017 21:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 21:30 - 02.01.2017 21:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 21:45 - 02.01.2017 22:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 22:00 - 02.01.2017 22:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 22:15 - 02.01.2017 22:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 22:30 - 02.01.2017 22:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 22:45 - 02.01.2017 23:00 (CET/CEST)","0"
"Germany (DE)","02.01.2017 23:00 - 02.01.2017 23:15 (CET/CEST)","0"
"Germany (DE)","02.01.2017 23:15 - 02.01.2017 23:30 (CET/CEST)","0"
"Germany (DE)","02.01.2017 23:30 - 02.01.2017 23:45 (CET/CEST)","0"
"Germany (DE)","02.01.2017 23:45 - 03.01.2017 00:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 00:00 - 03.01.2017 00:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 00:15 - 03.01.2017 00:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 00:30 - 03.01.2017 00:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 00:45 - 03.01.2017 01:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 01:00 - 03.01.2017 01:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 01:15 - 03.01.2017 01:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 01:30 - 03.01.2017 01:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 01:45 - 03.01.2017 02:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 02:00 - 03.01.2017 02:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 02:15 - 03.01.2017 02:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 02:30 - 03.01.2017 02:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 02:45 - 03.01.2017 03:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 03:00 - 03.01.2017 03:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 03:15 - 03.01.2017 03:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 03:30 - 03.01.2017 03:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 03:45 - 03.01.2017 04:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 04:00 - 03.01.2017 04:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 04:15 - 03.01.2017 04:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 04:30 - 03.01.2017 04:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 04:45 - 03.01.2017 05:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 05:00 - 03.01.2017 05:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 05:15 - 03.01.2017 05:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 05:30 - 03.01.2017 05:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 05:45 - 03.01.2017 06:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 06:00 - 03.01.2017 06:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 06:15 - 03.01.2017 06:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 06:30 - 03.01.2017 06:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 06:45 - 03.01.2017 07:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 07:00 - 03.01.2017 07:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 07:15 - 03.01.2017 07:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 07:30 - 03.01.2017 07:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 07:45 - 03.01.2017 08:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 08:00 - 03.01.2017 08:15 (CET/CEST)","22"
"Germany (DE)","03.01.2017 08:15 - 03.01.2017 08:30 (CET/CEST)","44"
"Germany (DE)","03.01.2017 08:30 - 03.01.2017 08:45 (CET/CEST)","65"
"Germany (DE)","03.01.2017 08:45 - 03.01.2017 09:00 (CET/CEST)","147"
"Germany (DE)","03.01.2017 09:00 - 03.01.2017 09:15 (CET/CEST)","283"
"Germany (DE)","03.01.2017 09:15 - 03.01.2017 09:30 (CET/CEST)","458"
"Germany (DE)","03.01.2017 09:30 - 03.01.2017 09:45 (CET/CEST)","622"
"Germany (DE)","03.01.2017 09:45 - 03.01.2017 10:00 (CET/CEST)","787"
"Germany (DE)","03.01.2017 10:00 - 03.01.2017 10:15 (CET/CEST)","936"
"Germany (DE)","03.01.2017 10:15 - 03.01.2017 10:30 (CET/CEST)","1102"
"Germany (DE)","03.01.2017 10:30 - 03.01.2017 10:45 (CET/CEST)","1236"
"Germany (DE)","03.01.2017 10:45 - 03.01.2017 11:00 (CET/CEST)","1391"
"Germany (DE)","03.01.2017 11:00 - 03.01.2017 11:15 (CET/CEST)","1580"
"Germany (DE)","03.01.2017 11:15 - 03.01.2017 11:30 (CET/CEST)","1760"
"Germany (DE)","03.01.2017 11:30 - 03.01.2017 11:45 (CET/CEST)","1884"
"Germany (DE)","03.01.2017 11:45 - 03.01.2017 12:00 (CET/CEST)","2045"
"Germany (DE)","03.01.2017 12:00 - 03.01.2017 12:15 (CET/CEST)","2102"
"Germany (DE)","03.01.2017 12:15 - 03.01.2017 12:30 (CET/CEST)","2173"
"Germany (DE)","03.01.2017 12:30 - 03.01.2017 12:45 (CET/CEST)","2151"
"Germany (DE)","03.01.2017 12:45 - 03.01.2017 13:00 (CET/CEST)","2162"
"Germany (DE)","03.01.2017 13:00 - 03.01.2017 13:15 (CET/CEST)","2050"
"Germany (DE)","03.01.2017 13:15 - 03.01.2017 13:30 (CET/CEST)","2007"
"Germany (DE)","03.01.2017 13:30 - 03.01.2017 13:45 (CET/CEST)","1854"
"Germany (DE)","03.01.2017 13:45 - 03.01.2017 14:00 (CET/CEST)","1720"
"Germany (DE)","03.01.2017 14:00 - 03.01.2017 14:15 (CET/CEST)","1545"
"Germany (DE)","03.01.2017 14:15 - 03.01.2017 14:30 (CET/CEST)","1313"
"Germany (DE)","03.01.2017 14:30 - 03.01.2017 14:45 (CET/CEST)","1110"
"Germany (DE)","03.01.2017 14:45 - 03.01.2017 15:00 (CET/CEST)","913"
"Germany (DE)","03.01.2017 15:00 - 03.01.2017 15:15 (CET/CEST)","713"
"Germany (DE)","03.01.2017 15:15 - 03.01.2017 15:30 (CET/CEST)","510"
"Germany (DE)","03.01.2017 15:30 - 03.01.2017 15:45 (CET/CEST)","328"
"Germany (DE)","03.01.2017 15:45 - 03.01.2017 16:00 (CET/CEST)","203"
"Germany (DE)","03.01.2017 16:00 - 03.01.2017 16:15 (CET/CEST)","112"
"Germany (DE)","03.01.2017 16:15 - 03.01.2017 16:30 (CET/CEST)","47"
"Germany (DE)","03.01.2017 16:30 - 03.01.2017 16:45 (CET/CEST)","20"
"Germany (DE)","03.01.2017 16:45 - 03.01.2017 17:00 (CET/CEST)","7"
"Germany (DE)","03.01.2017 17:00 - 03.01.2017 17:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 17:15 - 03.01.2017 17:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 17:30 - 03.01.2017 17:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 17:45 - 03.01.2017 18:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 18:00 - 03.01.2017 18:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 18:15 - 03.01.2017 18:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 18:30 - 03.01.2017 18:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 18:45 - 03.01.2017 19:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 19:00 - 03.01.2017 19:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 19:15 - 03.01.2017 19:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 19:30 - 03.01.2017 19:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 19:45 - 03.01.2017 20:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 20:00 - 03.01.2017 20:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 20:15 - 03.01.2017 20:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 20:30 - 03.01.2017 20:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 20:45 - 03.01.2017 21:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 21:00 - 03.01.2017 21:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 21:15 - 03.01.2017 21:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 21:30 - 03.01.2017 21:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 21:45 - 03.01.2017 22:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 22:00 - 03.01.2017 22:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 22:15 - 03.01.2017 22:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 22:30 - 03.01.2017 22:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 22:45 - 03.01.2017 23:00 (CET/CEST)","0"
"Germany (DE)","03.01.2017 23:00 - 03.01.2017 23:15 (CET/CEST)","0"
"Germany (DE)","03.01.2017 23:15 - 03.01.2017 23:30 (CET/CEST)","0"
"Germany (DE)","03.01.2017 23:30 - 03.01.2017 23:45 (CET/CEST)","0"
"Germany (DE)","03.01.2017 23:45 - 04.01.2017 00:00 (CET/CEST)","0"
"Germany (DE)","04.01.2017 00:00 - 04.01.2017 00:15 (CET/CEST)","0"
"Germany (DE)","04.01.2017 00:15 - 04.01.2017 00:30 (CET/CEST)","0"
"Germany (DE)","04.01.2017 00:30 - 04.01.2017 00:45 (CET/CEST)","0"
"Germany (DE)","04.01.2017 00:45 - 04.01.2017 01:00 (CET/CEST)","0"
"Germany (DE)","04.01.2017 01:00 - 04.01.2017 01:15 (CET/CEST)","0"
"Germany (DE)","04.01.2017 01:15 - 04.01.2017 01:30 (CET/CEST)","0"
"Germany (DE)","04.01.2017 01:30 - 04.01.2017 01:45 (CET/CEST)","0"
"Germany (DE)","04.01.2017 01:45 - 04.01.2017 02:00 (CET/CEST)","0"
"Germany (DE)","04.01.2017 02:00 - 04.01.2017 02:15 (CET/CEST)","0"
"Germany (DE)","04.01.2017 02:15 - 04.01.2017 02:30 (CET/CEST)","0"
"Germany (DE)","04.01.2017 02:30 - 04.01.2017 02:45 (CET/CEST)","0"
"Germany (DE)","04.01.2017 02:45 - 04.01.2017 03:00 (CET/CEST)","0"
"Germany (DE)","04.01.2017 03:00 - 04.01.2017 03:15 (CET/CEST)","0"
"Germany (DE)","04.01.2017 03:15 - 04.01.2017 03:30 (CET/CEST)","0"
"Germany (DE)","04.01.2017 03:30 - 04.01.2017 03:45 (CET/CEST)","0"
"Germany (DE)","04.01.2017 03:45 - 04.01.2017 04:00 (CET/CEST)","0"
"Germany (DE)","04.01.2017 04:00 - 04.01.2017 04:15 (CET/CEST)","0"
"Germany (DE)","04.01.2017 04:15 - 04.01.2017 04:30 (CET/CEST)","0"
"Germany (DE)","04.01.2017 04:30 - 04.01.2017 04:45 (CET/CEST)","0"
"Germany (DE)","04.01.2017 04:45 - 04.01.2017 05:00 (CET/CEST)","0"
