"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","01.01.2019 14:45 - 01.01.2019 15:00 (CET/CEST)","956"
"Germany (DE)","01.01.2019 15:00 - 01.01.2019 15:15 (CET/CEST)","732"
"Germany (DE)","01.01.2019 15:15 - 01.01.2019 15:30 (CET/CEST)","529"
"Germany (DE)","01.01.2019 15:30 - 01.01.2019 15:45 (CET/CEST)","343"
"Germany (DE)","01.01.2019 15:45 - 01.01.2019 16:00 (CET/CEST)","176"
"Germany (DE)","01.01.2019 16:00 - 01.01.2019 16:15 (CET/CEST)","68"
"Germany (DE)","01.01.2019 16:15 - 01.01.2019 16:30 (CET/CEST)","17"
"Germany (DE)","01.01.2019 16:30 - 01.01.2019 16:45 (CET/CEST)","2"
"Germany (DE)","01.01.2019 16:45 - 01.01.2019 17:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 17:00 - 01.01.2019 17:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 17:15 - 01.01.2019 17:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 17:30 - 01.01.2019 17:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 17:45 - 01.01.2019 18:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 18:00 - 01.01.2019 18:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 18:15 - 01.01.2019 18:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 18:30 - 01.01.2019 18:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 18:45 - 01.01.2019 19:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 19:00 - 01.01.2019 19:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 19:15 - 01.01.2019 19:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 19:30 - 01.01.2019 19:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 19:45 - 01.01.2019 20:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 20:00 - 01.01.2019 20:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 20:15 - 01.01.2019 20:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 20:30 - 01.01.2019 20:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 20:45 - 01.01.2019 21:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 21:00 - 01.01.2019 21:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 21:15 - 01.01.2019 21:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 21:30 - 01.01.2019 21:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 21:45 - 01.01.2019 22:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 22:00 - 01.01.2019 22:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 22:15 - 01.01.2019 22:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 22:30 - 01.01.2019 22:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 22:45 - 01.01.2019 23:00 (CET/CEST)","0"
"Germany (DE)","01.01.2019 23:00 - 01.01.2019 23:15 (CET/CEST)","0"
"Germany (DE)","01.01.2019 23:15 - 01.01.2019 23:30 (CET/CEST)","0"
"Germany (DE)","01.01.2019 23:30 - 01.01.2019 23:45 (CET/CEST)","0"
"Germany (DE)","01.01.2019 23:45 - 02.01.2019 00:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 00:00 - 02.01.2019 00:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 00:15 - 02.01.2019 00:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 00:30 - 02.01.2019 00:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 00:45 - 02.01.2019 01:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 01:00 - 02.01.2019 01:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 01:15 - 02.01.2019 01:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 01:30 - 02.01.2019 01:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 01:45 - 02.01.2019 02:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 02:00 - 02.01.2019 02:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 02:15 - 02.01.2019 02:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 02:30 - 02.01.2019 02:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 02:45 - 02.01.2019 03:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 03:00 - 02.01.2019 03:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 03:15 - 02.01.2019 03:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 03:30 - 02.01.2019 03:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 03:45 - 02.01.2019 04:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 04:00 - 02.01.2019 04:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 04:15 - 02.01.2019 04:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 04:30 - 02.01.2019 04:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 04:45 - 02.01.2019 05:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 05:00 - 02.01.2019 05:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 05:15 - 02.01.2019 05:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 05:30 - 02.01.2019 05:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 05:45 - 02.01.2019 06:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 06:00 - 02.01.2019 06:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 06:15 - 02.01.2019 06:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 06:30 - 02.01.2019 06:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 06:45 - 02.01.2019 07:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 07:00 - 02.01.2019 07:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 07:15 - 02.01.2019 07:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 07:30 - 02.01.2019 07:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 07:45 - 02.01.2019 08:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 08:00 - 02.01.2019 08:15 (CET/CEST)","7"
"Germany (DE)","02.01.2019 08:15 - 02.01.2019 08:30 (CET/CEST)","30"
"Germany (DE)","02.01.2019 08:30 - 02.01.2019 08:45 (CET/CEST)","105"
"Germany (DE)","02.01.2019 08:45 - 02.01.2019 09:00 (CET/CEST)","291"
"Germany (DE)","02.01.2019 09:00 - 02.01.2019 09:15 (CET/CEST)","651"
"Germany (DE)","02.01.2019 09:15 - 02.01.2019 09:30 (CET/CEST)","1154"
"Germany (DE)","02.01.2019 09:30 - 02.01.2019 09:45 (CET/CEST)","1746"
"Germany (DE)","02.01.2019 09:45 - 02.01.2019 10:00 (CET/CEST)","2368"
"Germany (DE)","02.01.2019 10:00 - 02.01.2019 10:15 (CET/CEST)","3058"
"Germany (DE)","02.01.2019 10:15 - 02.01.2019 10:30 (CET/CEST)","3788"
"Germany (DE)","02.01.2019 10:30 - 02.01.2019 10:45 (CET/CEST)","4588"
"Germany (DE)","02.01.2019 10:45 - 02.01.2019 11:00 (CET/CEST)","5159"
"Germany (DE)","02.01.2019 11:00 - 02.01.2019 11:15 (CET/CEST)","5837"
"Germany (DE)","02.01.2019 11:15 - 02.01.2019 11:30 (CET/CEST)","6196"
"Germany (DE)","02.01.2019 11:30 - 02.01.2019 11:45 (CET/CEST)","6541"
"Germany (DE)","02.01.2019 11:45 - 02.01.2019 12:00 (CET/CEST)","6764"
"Germany (DE)","02.01.2019 12:00 - 02.01.2019 12:15 (CET/CEST)","6902"
"Germany (DE)","02.01.2019 12:15 - 02.01.2019 12:30 (CET/CEST)","6954"
"Germany (DE)","02.01.2019 12:30 - 02.01.2019 12:45 (CET/CEST)","6917"
"Germany (DE)","02.01.2019 12:45 - 02.01.2019 13:00 (CET/CEST)","6944"
"Germany (DE)","02.01.2019 13:00 - 02.01.2019 13:15 (CET/CEST)","6808"
"Germany (DE)","02.01.2019 13:15 - 02.01.2019 13:30 (CET/CEST)","6479"
"Germany (DE)","02.01.2019 13:30 - 02.01.2019 13:45 (CET/CEST)","6131"
"Germany (DE)","02.01.2019 13:45 - 02.01.2019 14:00 (CET/CEST)","5665"
"Germany (DE)","02.01.2019 14:00 - 02.01.2019 14:15 (CET/CEST)","5242"
"Germany (DE)","02.01.2019 14:15 - 02.01.2019 14:30 (CET/CEST)","4604"
"Germany (DE)","02.01.2019 14:30 - 02.01.2019 14:45 (CET/CEST)","3940"
"Germany (DE)","02.01.2019 14:45 - 02.01.2019 15:00 (CET/CEST)","3268"
"Germany (DE)","02.01.2019 15:00 - 02.01.2019 15:15 (CET/CEST)","2494"
"Germany (DE)","02.01.2019 15:15 - 02.01.2019 15:30 (CET/CEST)","1737"
"Germany (DE)","02.01.2019 15:30 - 02.01.2019 15:45 (CET/CEST)","1132"
"Germany (DE)","02.01.2019 15:45 - 02.01.2019 16:00 (CET/CEST)","637"
"Germany (DE)","02.01.2019 16:00 - 02.01.2019 16:15 (CET/CEST)","252"
"Germany (DE)","02.01.2019 16:15 - 02.01.2019 16:30 (CET/CEST)","72"
"Germany (DE)","02.01.2019 16:30 - 02.01.2019 16:45 (CET/CEST)","8"
"Germany (DE)","02.01.2019 16:45 - 02.01.2019 17:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 17:00 - 02.01.2019 17:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 17:15 - 02.01.2019 17:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 17:30 - 02.01.2019 17:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 17:45 - 02.01.2019 18:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 18:00 - 02.01.2019 18:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 18:15 - 02.01.2019 18:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 18:30 - 02.01.2019 18:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 18:45 - 02.01.2019 19:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 19:00 - 02.01.2019 19:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 19:15 - 02.01.2019 19:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 19:30 - 02.01.2019 19:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 19:45 - 02.01.2019 20:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 20:00 - 02.01.2019 20:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 20:15 - 02.01.2019 20:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 20:30 - 02.01.2019 20:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 20:45 - 02.01.2019 21:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 21:00 - 02.01.2019 21:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 21:15 - 02.01.2019 21:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 21:30 - 02.01.2019 21:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 21:45 - 02.01.2019 22:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 22:00 - 02.01.2019 22:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 22:15 - 02.01.2019 22:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 22:30 - 02.01.2019 22:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 22:45 - 02.01.2019 23:00 (CET/CEST)","0"
"Germany (DE)","02.01.2019 23:00 - 02.01.2019 23:15 (CET/CEST)","0"
"Germany (DE)","02.01.2019 23:15 - 02.01.2019 23:30 (CET/CEST)","0"
"Germany (DE)","02.01.2019 23:30 - 02.01.2019 23:45 (CET/CEST)","0"
"Germany (DE)","02.01.2019 23:45 - 03.01.2019 00:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 00:00 - 03.01.2019 00:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 00:15 - 03.01.2019 00:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 00:30 - 03.01.2019 00:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 00:45 - 03.01.2019 01:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 01:00 - 03.01.2019 01:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 01:15 - 03.01.2019 01:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 01:30 - 03.01.2019 01:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 01:45 - 03.01.2019 02:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 02:00 - 03.01.2019 02:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 02:15 - 03.01.2019 02:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 02:30 - 03.01.2019 02:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 02:45 - 03.01.2019 03:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 03:00 - 03.01.2019 03:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 03:15 - 03.01.2019 03:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 03:30 - 03.01.2019 03:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 03:45 - 03.01.2019 04:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 04:00 - 03.01.2019 04:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 04:15 - 03.01.2019 04:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 04:30 - 03.01.2019 04:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 04:45 - 03.01.2019 05:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 05:00 - 03.01.2019 05:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 05:15 - 03.01.2019 05:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 05:30 - 03.01.2019 05:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 05:45 - 03.01.2019 06:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 06:00 - 03.01.2019 06:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 06:15 - 03.01.2019 06:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 06:30 - 03.01.2019 06:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 06:45 - 03.01.2019 07:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 07:00 - 03.01.2019 07:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 07:15 - 03.01.2019 07:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 07:30 - 03.01.2019 07:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 07:45 - 03.01.2019 08:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 08:00 - 03.01.2019 08:15 (CET/CEST)","8"
"Germany (DE)","03.01.2019 08:15 - 03.01.2019 08:30 (CET/CEST)","51"
"Germany (DE)","03.01.2019 08:30 - 03.01.2019 08:45 (CET/CEST)","194"
"Germany (DE)","03.01.2019 08:45 - 03.01.2019 09:00 (CET/CEST)","469"
"Germany (DE)","03.01.2019 09:00 - 03.01.2019 09:15 (CET/CEST)","894"
"Germany (DE)","03.01.2019 09:15 - 03.01.2019 09:30 (CET/CEST)","1359"
"Germany (DE)","03.01.2019 09:30 - 03.01.2019 09:45 (CET/CEST)","1824"
"Germany (DE)","03.01.2019 09:45 - 03.01.2019 10:00 (CET/CEST)","2351"
"Germany (DE)","03.01.2019 10:00 - 03.01.2019 10:15 (CET/CEST)","2836"
"Germany (DE)","03.01.2019 10:15 - 03.01.2019 10:30 (CET/CEST)","3317"
"Germany (DE)","03.01.2019 10:30 - 03.01.2019 10:45 (CET/CEST)","3750"
"Germany (DE)","03.01.2019 10:45 - 03.01.2019 11:00 (CET/CEST)","4122"
"Germany (DE)","03.01.2019 11:00 - 03.01.2019 11:15 (CET/CEST)","4380"
"Germany (DE)","03.01.2019 11:15 - 03.01.2019 11:30 (CET/CEST)","4738"
"Germany (DE)","03.01.2019 11:30 - 03.01.2019 11:45 (CET/CEST)","4935"
"Germany (DE)","03.01.2019 11:45 - 03.01.2019 12:00 (CET/CEST)","4911"
"Germany (DE)","03.01.2019 12:00 - 03.01.2019 12:15 (CET/CEST)","4902"
"Germany (DE)","03.01.2019 12:15 - 03.01.2019 12:30 (CET/CEST)","4866"
"Germany (DE)","03.01.2019 12:30 - 03.01.2019 12:45 (CET/CEST)","4748"
"Germany (DE)","03.01.2019 12:45 - 03.01.2019 13:00 (CET/CEST)","4587"
"Germany (DE)","03.01.2019 13:00 - 03.01.2019 13:15 (CET/CEST)","4439"
"Germany (DE)","03.01.2019 13:15 - 03.01.2019 13:30 (CET/CEST)","4268"
"Germany (DE)","03.01.2019 13:30 - 03.01.2019 13:45 (CET/CEST)","4074"
"Germany (DE)","03.01.2019 13:45 - 03.01.2019 14:00 (CET/CEST)","3740"
"Germany (DE)","03.01.2019 14:00 - 03.01.2019 14:15 (CET/CEST)","3422"
"Germany (DE)","03.01.2019 14:15 - 03.01.2019 14:30 (CET/CEST)","2954"
"Germany (DE)","03.01.2019 14:30 - 03.01.2019 14:45 (CET/CEST)","2466"
"Germany (DE)","03.01.2019 14:45 - 03.01.2019 15:00 (CET/CEST)","1968"
"Germany (DE)","03.01.2019 15:00 - 03.01.2019 15:15 (CET/CEST)","1430"
"Germany (DE)","03.01.2019 15:15 - 03.01.2019 15:30 (CET/CEST)","973"
"Germany (DE)","03.01.2019 15:30 - 03.01.2019 15:45 (CET/CEST)","622"
"Germany (DE)","03.01.2019 15:45 - 03.01.2019 16:00 (CET/CEST)","343"
"Germany (DE)","03.01.2019 16:00 - 03.01.2019 16:15 (CET/CEST)","136"
"Germany (DE)","03.01.2019 16:15 - 03.01.2019 16:30 (CET/CEST)","35"
"Germany (DE)","03.01.2019 16:30 - 03.01.2019 16:45 (CET/CEST)","3"
"Germany (DE)","03.01.2019 16:45 - 03.01.2019 17:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 17:00 - 03.01.2019 17:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 17:15 - 03.01.2019 17:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 17:30 - 03.01.2019 17:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 17:45 - 03.01.2019 18:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 18:00 - 03.01.2019 18:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 18:15 - 03.01.2019 18:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 18:30 - 03.01.2019 18:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 18:45 - 03.01.2019 19:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 19:00 - 03.01.2019 19:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 19:15 - 03.01.2019 19:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 19:30 - 03.01.2019 19:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 19:45 - 03.01.2019 20:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 20:00 - 03.01.2019 20:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 20:15 - 03.01.2019 20:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 20:30 - 03.01.2019 20:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 20:45 - 03.01.2019 21:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 21:00 - 03.01.2019 21:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 21:15 - 03.01.2019 21:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 21:30 - 03.01.2019 21:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 21:45 - 03.01.2019 22:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 22:00 - 03.01.2019 22:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 22:15 - 03.01.2019 22:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 22:30 - 03.01.2019 22:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 22:45 - 03.01.2019 23:00 (CET/CEST)","0"
"Germany (DE)","03.01.2019 23:00 - 03.01.2019 23:15 (CET/CEST)","0"
"Germany (DE)","03.01.2019 23:15 - 03.01.2019 23:30 (CET/CEST)","0"
"Germany (DE)","03.01.2019 23:30 - 03.01.2019 23:45 (CET/CEST)","0"
"Germany (DE)","03.01.2019 23:45 - 04.01.2019 00:00 (CET/CEST)","0"
"Germany (DE)","04.01.2019 00:00 - 04.01.2019 00:15 (CET/CEST)","0"
"Germany (DE)","04.01.2019 00:15 - 04.01.2019 00:30 (CET/CEST)","0"
"Germany (DE)","04.01.2019 00:30 - 04.01.2019 00:45 (CET/CEST)","0"
"Germany (DE)","04.01.2019 00:45 - 04.01.2019 01:00 (CET/CEST)","0"
"Germany (DE)","04.01.2019 01:00 - 04.01.2019 01:15 (CET/CEST)","0"
"Germany (DE)","04.01.2019 01:15 - 04.01.2019 01:30 (CET/CEST)","0"
"Germany (DE)","04.01.2019 01:30 - 04.01.2019 01:45 (CET/CEST)","0"
"Germany (DE)","04.01.2019 01:45 - 04.01.2019 02:00 (CET/CEST)","0"
"Germany (DE)","04.01.2019 02:00 - 04.01.2019 02:15 (CET/CEST)","0"
"Germany (DE)","04.01.2019 02:15 - 04.01.2019 02:30 (CET/CEST)","0"
"Germany (DE)","04.01.2019 02:30 - 04.01.2019 02:45 (CET/CEST)","0"
"Germany (DE)","04.01.2019 02:45 - 04.01.2019 03:00 (CET/CEST)","0"
"Germany (DE)","04.01.2019 03:00 - 04.01.2019 03:15 (CET/CEST)","0"
"Germany (DE)","04.01.2019 03:15 - 04.01.2019 03:30 (CET/CEST)","0"
"Germany (DE)","04.01.2019 03:30 - 04.01.2019 03:45 (CET/CEST)","0"
"Germany (DE)","04.01.2019 03:45 - 04.01.2019 04:00 (CET/CEST)","0"
"Germany (DE)","04.01.2019 04:00 - 04.01.2019 04:15 (CET/CEST)","0"
"Germany (DE)","04.01.2019 04:15 - 04.01.2019 04:30 (CET/CEST)","0"
"Germany (DE)","04.01.2019 04:30 - 04.01.2019 04:45 (CET/CEST)","0"
"Germany (DE)","04.01.2019 04:45 - 04.01.2019 05:00 (CET/CEST)","0"
