"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","01.01.2018 23:45 - 02.01.2018 00:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 00:00 - 02.01.2018 00:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 00:15 - 02.01.2018 00:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 00:30 - 02.01.2018 00:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 00:45 - 02.01.2018 01:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 01:00 - 02.01.2018 01:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 01:15 - 02.01.2018 01:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 01:30 - 02.01.2018 01:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 01:45 - 02.01.2018 02:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 02:00 - 02.01.2018 02:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 02:15 - 02.01.2018 02:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 02:30 - 02.01.2018 02:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 02:45 - 02.01.2018 03:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 03:00 - 02.01.2018 03:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 03:15 - 02.01.2018 03:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 03:30 - 02.01.2018 03:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 03:45 - 02.01.2018 04:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 04:00 - 02.01.2018 04:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 04:15 - 02.01.2018 04:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 04:30 - 02.01.2018 04:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 04:45 - 02.01.2018 05:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 05:00 - 02.01.2018 05:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 05:15 - 02.01.2018 05:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 05:30 - 02.01.2018 05:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 05:45 - 02.01.2018 06:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 06:00 - 02.01.2018 06:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 06:15 - 02.01.2018 06:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 06:30 - 02.01.2018 06:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 06:45 - 02.01.2018 07:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 07:00 - 02.01.2018 07:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 07:15 - 02.01.2018 07:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 07:30 - 02.01.2018 07:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 07:45 - 02.01.2018 08:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 08:00 - 02.01.2018 08:15 (CET/CEST)","2"
"Germany (DE)","02.01.2018 08:15 - 02.01.2018 08:30 (CET/CEST)","20"
"Germany (DE)","02.01.2018 08:30 - 02.01.2018 08:45 (CET/CEST)","86"
"Germany (DE)","02.01.2018 08:45 - 02.01.2018 09:00 (CET/CEST)","216"
"Germany (DE)","02.01.2018 09:00 - 02.01.2018 09:15 (CET/CEST)","425"
"Germany (DE)","02.01.2018 09:15 - 02.01.2018 09:30 (CET/CEST)","723"
"Germany (DE)","02.01.2018 09:30 - 02.01.2018 09:45 (CET/CEST)","1098"
"Germany (DE)","02.01.2018 09:45 - 02.01.2018 10:00 (CET/CEST)","1382"
"Germany (DE)","02.01.2018 10:00 - 02.01.2018 10:15 (CET/CEST)","1745"
"Germany (DE)","02.01.2018 10:15 - 02.01.2018 10:30 (CET/CEST)","2099"
"Germany (DE)","02.01.2018 10:30 - 02.01.2018 10:45 (CET/CEST)","2359"
"Germany (DE)","02.01.2018 10:45 - 02.01.2018 11:00 (CET/CEST)","2609"
"Germany (DE)","02.01.2018 11:00 - 02.01.2018 11:15 (CET/CEST)","2912"
"Germany (DE)","02.01.2018 11:15 - 02.01.2018 11:30 (CET/CEST)","3107"
"Germany (DE)","02.01.2018 11:30 - 02.01.2018 11:45 (CET/CEST)","3230"
"Germany (DE)","02.01.2018 11:45 - 02.01.2018 12:00 (CET/CEST)","3381"
"Germany (DE)","02.01.2018 12:00 - 02.01.2018 12:15 (CET/CEST)","3379"
"Germany (DE)","02.01.2018 12:15 - 02.01.2018 12:30 (CET/CEST)","3398"
"Germany (DE)","02.01.2018 12:30 - 02.01.2018 12:45 (CET/CEST)","3458"
"Germany (DE)","02.01.2018 12:45 - 02.01.2018 13:00 (CET/CEST)","3492"
"Germany (DE)","02.01.2018 13:00 - 02.01.2018 13:15 (CET/CEST)","3406"
"Germany (DE)","02.01.2018 13:15 - 02.01.2018 13:30 (CET/CEST)","3357"
"Germany (DE)","02.01.2018 13:30 - 02.01.2018 13:45 (CET/CEST)","3222"
"Germany (DE)","02.01.2018 13:45 - 02.01.2018 14:00 (CET/CEST)","2994"
"Germany (DE)","02.01.2018 14:00 - 02.01.2018 14:15 (CET/CEST)","2850"
"Germany (DE)","02.01.2018 14:15 - 02.01.2018 14:30 (CET/CEST)","2601"
"Germany (DE)","02.01.2018 14:30 - 02.01.2018 14:45 (CET/CEST)","2251"
"Germany (DE)","02.01.2018 14:45 - 02.01.2018 15:00 (CET/CEST)","1863"
"Germany (DE)","02.01.2018 15:00 - 02.01.2018 15:15 (CET/CEST)","1468"
"Germany (DE)","02.01.2018 15:15 - 02.01.2018 15:30 (CET/CEST)","1016"
"Germany (DE)","02.01.2018 15:30 - 02.01.2018 15:45 (CET/CEST)","629"
"Germany (DE)","02.01.2018 15:45 - 02.01.2018 16:00 (CET/CEST)","363"
"Germany (DE)","02.01.2018 16:00 - 02.01.2018 16:15 (CET/CEST)","120"
"Germany (DE)","02.01.2018 16:15 - 02.01.2018 16:30 (CET/CEST)","31"
"Germany (DE)","02.01.2018 16:30 - 02.01.2018 16:45 (CET/CEST)","8"
"Germany (DE)","02.01.2018 16:45 - 02.01.2018 17:00 (CET/CEST)","3"
"Germany (DE)","02.01.2018 17:00 - 02.01.2018 17:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 17:15 - 02.01.2018 17:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 17:30 - 02.01.2018 17:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 17:45 - 02.01.2018 18:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 18:00 - 02.01.2018 18:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 18:15 - 02.01.2018 18:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 18:30 - 02.01.2018 18:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 18:45 - 02.01.2018 19:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 19:00 - 02.01.2018 19:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 19:15 - 02.01.2018 19:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 19:30 - 02.01.2018 19:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 19:45 - 02.01.2018 20:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 20:00 - 02.01.2018 20:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 20:15 - 02.01.2018 20:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 20:30 - 02.01.2018 20:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 20:45 - 02.01.2018 21:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 21:00 - 02.01.2018 21:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 21:15 - 02.01.2018 21:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 21:30 - 02.01.2018 21:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 21:45 - 02.01.2018 22:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 22:00 - 02.01.2018 22:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 22:15 - 02.01.2018 22:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 22:30 - 02.01.2018 22:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 22:45 - 02.01.2018 23:00 (CET/CEST)","0"
"Germany (DE)","02.01.2018 23:00 - 02.01.2018 23:15 (CET/CEST)","0"
"Germany (DE)","02.01.2018 23:15 - 02.01.2018 23:30 (CET/CEST)","0"
"Germany (DE)","02.01.2018 23:30 - 02.01.2018 23:45 (CET/CEST)","0"
"Germany (DE)","02.01.2018 23:45 - 03.01.2018 00:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 00:00 - 03.01.2018 00:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 00:15 - 03.01.2018 00:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 00:30 - 03.01.2018 00:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 00:45 - 03.01.2018 01:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 01:00 - 03.01.2018 01:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 01:15 - 03.01.2018 01:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 01:30 - 03.01.2018 01:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 01:45 - 03.01.2018 02:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 02:00 - 03.01.2018 02:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 02:15 - 03.01.2018 02:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 02:30 - 03.01.2018 02:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 02:45 - 03.01.2018 03:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 03:00 - 03.01.2018 03:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 03:15 - 03.01.2018 03:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 03:30 - 03.01.2018 03:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 03:45 - 03.01.2018 04:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 04:00 - 03.01.2018 04:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 04:15 - 03.01.2018 04:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 04:30 - 03.01.2018 04:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 04:45 - 03.01.2018 05:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 05:00 - 03.01.2018 05:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 05:15 - 03.01.2018 05:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 05:30 - 03.01.2018 05:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 05:45 - 03.01.2018 06:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 06:00 - 03.01.2018 06:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 06:15 - 03.01.2018 06:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 06:30 - 03.01.2018 06:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 06:45 - 03.01.2018 07:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 07:00 - 03.01.2018 07:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 07:15 - 03.01.2018 07:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 07:30 - 03.01.2018 07:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 07:45 - 03.01.2018 08:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 08:00 - 03.01.2018 08:15 (CET/CEST)","1"
"Germany (DE)","03.01.2018 08:15 - 03.01.2018 08:30 (CET/CEST)","10"
"Germany (DE)","03.01.2018 08:30 - 03.01.2018 08:45 (CET/CEST)","51"
"Germany (DE)","03.01.2018 08:45 - 03.01.2018 09:00 (CET/CEST)","166"
"Germany (DE)","03.01.2018 09:00 - 03.01.2018 09:15 (CET/CEST)","372"
"Germany (DE)","03.01.2018 09:15 - 03.01.2018 09:30 (CET/CEST)","612"
"Germany (DE)","03.01.2018 09:30 - 03.01.2018 09:45 (CET/CEST)","851"
"Germany (DE)","03.01.2018 09:45 - 03.01.2018 10:00 (CET/CEST)","1025"
"Germany (DE)","03.01.2018 10:00 - 03.01.2018 10:15 (CET/CEST)","1173"
"Germany (DE)","03.01.2018 10:15 - 03.01.2018 10:30 (CET/CEST)","1352"
"Germany (DE)","03.01.2018 10:30 - 03.01.2018 10:45 (CET/CEST)","1547"
"Germany (DE)","03.01.2018 10:45 - 03.01.2018 11:00 (CET/CEST)","1705"
"Germany (DE)","03.01.2018 11:00 - 03.01.2018 11:15 (CET/CEST)","1899"
"Germany (DE)","03.01.2018 11:15 - 03.01.2018 11:30 (CET/CEST)","2351"
"Germany (DE)","03.01.2018 11:30 - 03.01.2018 11:45 (CET/CEST)","2434"
"Germany (DE)","03.01.2018 11:45 - 03.01.2018 12:00 (CET/CEST)","2693"
"Germany (DE)","03.01.2018 12:00 - 03.01.2018 12:15 (CET/CEST)","2881"
"Germany (DE)","03.01.2018 12:15 - 03.01.2018 12:30 (CET/CEST)","2942"
"Germany (DE)","03.01.2018 12:30 - 03.01.2018 12:45 (CET/CEST)","3018"
"Germany (DE)","03.01.2018 12:45 - 03.01.2018 13:00 (CET/CEST)","2870"
"Germany (DE)","03.01.2018 13:00 - 03.01.2018 13:15 (CET/CEST)","2811"
"Germany (DE)","03.01.2018 13:15 - 03.01.2018 13:30 (CET/CEST)","2780"
"Germany (DE)","03.01.2018 13:30 - 03.01.2018 13:45 (CET/CEST)","2723"
"Germany (DE)","03.01.2018 13:45 - 03.01.2018 14:00 (CET/CEST)","2570"
"Germany (DE)","03.01.2018 14:00 - 03.01.2018 14:15 (CET/CEST)","2371"
"Germany (DE)","03.01.2018 14:15 - 03.01.2018 14:30 (CET/CEST)","2138"
"Germany (DE)","03.01.2018 14:30 - 03.01.2018 14:45 (CET/CEST)","1841"
"Germany (DE)","03.01.2018 14:45 - 03.01.2018 15:00 (CET/CEST)","1537"
"Germany (DE)","03.01.2018 15:00 - 03.01.2018 15:15 (CET/CEST)","1284"
"Germany (DE)","03.01.2018 15:15 - 03.01.2018 15:30 (CET/CEST)","998"
"Germany (DE)","03.01.2018 15:30 - 03.01.2018 15:45 (CET/CEST)","739"
"Germany (DE)","03.01.2018 15:45 - 03.01.2018 16:00 (CET/CEST)","447"
"Germany (DE)","03.01.2018 16:00 - 03.01.2018 16:15 (CET/CEST)","159"
"Germany (DE)","03.01.2018 16:15 - 03.01.2018 16:30 (CET/CEST)","50"
"Germany (DE)","03.01.2018 16:30 - 03.01.2018 16:45 (CET/CEST)","9"
"Germany (DE)","03.01.2018 16:45 - 03.01.2018 17:00 (CET/CEST)","3"
"Germany (DE)","03.01.2018 17:00 - 03.01.2018 17:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 17:15 - 03.01.2018 17:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 17:30 - 03.01.2018 17:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 17:45 - 03.01.2018 18:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 18:00 - 03.01.2018 18:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 18:15 - 03.01.2018 18:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 18:30 - 03.01.2018 18:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 18:45 - 03.01.2018 19:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 19:00 - 03.01.2018 19:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 19:15 - 03.01.2018 19:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 19:30 - 03.01.2018 19:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 19:45 - 03.01.2018 20:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 20:00 - 03.01.2018 20:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 20:15 - 03.01.2018 20:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 20:30 - 03.01.2018 20:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 20:45 - 03.01.2018 21:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 21:00 - 03.01.2018 21:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 21:15 - 03.01.2018 21:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 21:30 - 03.01.2018 21:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 21:45 - 03.01.2018 22:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 22:00 - 03.01.2018 22:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 22:15 - 03.01.2018 22:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 22:30 - 03.01.2018 22:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 22:45 - 03.01.2018 23:00 (CET/CEST)","0"
"Germany (DE)","03.01.2018 23:00 - 03.01.2018 23:15 (CET/CEST)","0"
"Germany (DE)","03.01.2018 23:15 - 03.01.2018 23:30 (CET/CEST)","0"
"Germany (DE)","03.01.2018 23:30 - 03.01.2018 23:45 (CET/CEST)","0"
"Germany (DE)","03.01.2018 23:45 - 04.01.2018 00:00 (CET/CEST)","0"
"Germany (DE)","04.01.2018 00:00 - 04.01.2018 00:15 (CET/CEST)","0"
"Germany (DE)","04.01.2018 00:15 - 04.01.2018 00:30 (CET/CEST)","0"
"Germany (DE)","04.01.2018 00:30 - 04.01.2018 00:45 (CET/CEST)","0"
"Germany (DE)","04.01.2018 00:45 - 04.01.2018 01:00 (CET/CEST)","0"
"Germany (DE)","04.01.2018 01:00 - 04.01.2018 01:15 (CET/CEST)","0"
"Germany (DE)","04.01.2018 01:15 - 04.01.2018 01:30 (CET/CEST)","0"
"Germany (DE)","04.01.2018 01:30 - 04.01.2018 01:45 (CET/CEST)","0"
"Germany (DE)","04.01.2018 01:45 - 04.01.2018 02:00 (CET/CEST)","0"
"Germany (DE)","04.01.2018 02:00 - 04.01.2018 02:15 (CET/CEST)","0"
"Germany (DE)","04.01.2018 02:15 - 04.01.2018 02:30 (CET/CEST)","0"
"Germany (DE)","04.01.2018 02:30 - 04.01.2018 02:45 (CET/CEST)","0"
"Germany (DE)","04.01.2018 02:45 - 04.01.2018 03:00 (CET/CEST)","0"
"Germany (DE)","04.01.2018 03:00 - 04.01.2018 03:15 (CET/CEST)","0"
"Germany (DE)","04.01.2018 03:15 - 04.01.2018 03:30 (CET/CEST)","0"
"Germany (DE)","04.01.2018 03:30 - 04.01.2018 03:45 (CET/CEST)","0"
"Germany (DE)","04.01.2018 03:45 - 04.01.2018 04:00 (CET/CEST)","0"
"Germany (DE)","04.01.2018 04:00 - 04.01.2018 04:15 (CET/CEST)","0"
"Germany (DE)","04.01.2018 04:15 - 04.01.2018 04:30 (CET/CEST)","0"
"Germany (DE)","04.01.2018 04:30 - 04.01.2018 04:45 (CET/CEST)","0"
"Germany (DE)","04.01.2018 04:45 - 04.01.2018 05:00 (CET/CEST)","0"
