"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","18.04.2023 05:45 - 18.04.2023 06:00 (CET/CEST)","6"
"Germany (DE)","18.04.2023 06:00 - 18.04.2023 06:15 (CET/CEST)","11"
"Germany (DE)","18.04.2023 06:15 - 18.04.2023 06:30 (CET/CEST)","68"
"Germany (DE)","18.04.2023 06:30 - 18.04.2023 06:45 (CET/CEST)","215"
"Germany (DE)","18.04.2023 06:45 - 18.04.2023 07:00 (CET/CEST)","554"
"Germany (DE)","18.04.2023 07:00 - 18.04.2023 07:15 (CET/CEST)","1090"
"Germany (DE)","18.04.2023 07:15 - 18.04.2023 07:30 (CET/CEST)","1762"
"Germany (DE)","18.04.2023 07:30 - 18.04.2023 07:45 (CET/CEST)","2548"
"Germany (DE)","18.04.2023 07:45 - 18.04.2023 08:00 (CET/CEST)","3404"
"Germany (DE)","18.04.2023 08:00 - 18.04.2023 08:15 (CET/CEST)","4235"
"Germany (DE)","18.04.2023 08:15 - 18.04.2023 08:30 (CET/CEST)","5170"
"Germany (DE)","18.04.2023 08:30 - 18.04.2023 08:45 (CET/CEST)","6249"
"Germany (DE)","18.04.2023 08:45 - 18.04.2023 09:00 (CET/CEST)","7233"
"Germany (DE)","18.04.2023 09:00 - 18.04.2023 09:15 (CET/CEST)","8191"
"Germany (DE)","18.04.2023 09:15 - 18.04.2023 09:30 (CET/CEST)","9285"
"Germany (DE)","18.04.2023 09:30 - 18.04.2023 09:45 (CET/CEST)","10428"
"Germany (DE)","18.04.2023 09:45 - 18.04.2023 10:00 (CET/CEST)","11539"
"Germany (DE)","18.04.2023 10:00 - 18.04.2023 10:15 (CET/CEST)","12446"
"Germany (DE)","18.04.2023 10:15 - 18.04.2023 10:30 (CET/CEST)","13441"
"Germany (DE)","18.04.2023 10:30 - 18.04.2023 10:45 (CET/CEST)","14209"
"Germany (DE)","18.04.2023 10:45 - 18.04.2023 11:00 (CET/CEST)","14813"
"Germany (DE)","18.04.2023 11:00 - 18.04.2023 11:15 (CET/CEST)","15308"
"Germany (DE)","18.04.2023 11:15 - 18.04.2023 11:30 (CET/CEST)","15927"
"Germany (DE)","18.04.2023 11:30 - 18.04.2023 11:45 (CET/CEST)","16521"
"Germany (DE)","18.04.2023 11:45 - 18.04.2023 12:00 (CET/CEST)","17167"
"Germany (DE)","18.04.2023 12:00 - 18.04.2023 12:15 (CET/CEST)","17631"
"Germany (DE)","18.04.2023 12:15 - 18.04.2023 12:30 (CET/CEST)","18162"
"Germany (DE)","18.04.2023 12:30 - 18.04.2023 12:45 (CET/CEST)","18297"
"Germany (DE)","18.04.2023 12:45 - 18.04.2023 13:00 (CET/CEST)","18395"
"Germany (DE)","18.04.2023 13:00 - 18.04.2023 13:15 (CET/CEST)","18514"
"Germany (DE)","18.04.2023 13:15 - 18.04.2023 13:30 (CET/CEST)","18643"
"Germany (DE)","18.04.2023 13:30 - 18.04.2023 13:45 (CET/CEST)","18502"
"Germany (DE)","18.04.2023 13:45 - 18.04.2023 14:00 (CET/CEST)","18485"
"Germany (DE)","18.04.2023 14:00 - 18.04.2023 14:15 (CET/CEST)","18218"
"Germany (DE)","18.04.2023 14:15 - 18.04.2023 14:30 (CET/CEST)","17864"
"Germany (DE)","18.04.2023 14:30 - 18.04.2023 14:45 (CET/CEST)","17495"
"Germany (DE)","18.04.2023 14:45 - 18.04.2023 15:00 (CET/CEST)","17082"
"Germany (DE)","18.04.2023 15:00 - 18.04.2023 15:15 (CET/CEST)","16574"
"Germany (DE)","18.04.2023 15:15 - 18.04.2023 15:30 (CET/CEST)","16057"
"Germany (DE)","18.04.2023 15:30 - 18.04.2023 15:45 (CET/CEST)","15554"
"Germany (DE)","18.04.2023 15:45 - 18.04.2023 16:00 (CET/CEST)","14807"
"Germany (DE)","18.04.2023 16:00 - 18.04.2023 16:15 (CET/CEST)","13895"
"Germany (DE)","18.04.2023 16:15 - 18.04.2023 16:30 (CET/CEST)","13125"
"Germany (DE)","18.04.2023 16:30 - 18.04.2023 16:45 (CET/CEST)","12183"
"Germany (DE)","18.04.2023 16:45 - 18.04.2023 17:00 (CET/CEST)","11206"
"Germany (DE)","18.04.2023 17:00 - 18.04.2023 17:15 (CET/CEST)","10292"
"Germany (DE)","18.04.2023 17:15 - 18.04.2023 17:30 (CET/CEST)","9234"
"Germany (DE)","18.04.2023 17:30 - 18.04.2023 17:45 (CET/CEST)","8032"
"Germany (DE)","18.04.2023 17:45 - 18.04.2023 18:00 (CET/CEST)","6891"
"Germany (DE)","18.04.2023 18:00 - 18.04.2023 18:15 (CET/CEST)","5839"
"Germany (DE)","18.04.2023 18:15 - 18.04.2023 18:30 (CET/CEST)","4769"
"Germany (DE)","18.04.2023 18:30 - 18.04.2023 18:45 (CET/CEST)","3738"
"Germany (DE)","18.04.2023 18:45 - 18.04.2023 19:00 (CET/CEST)","2762"
"Germany (DE)","18.04.2023 19:00 - 18.04.2023 19:15 (CET/CEST)","1988"
"Germany (DE)","18.04.2023 19:15 - 18.04.2023 19:30 (CET/CEST)","1330"
"Germany (DE)","18.04.2023 19:30 - 18.04.2023 19:45 (CET/CEST)","812"
"Germany (DE)","18.04.2023 19:45 - 18.04.2023 20:00 (CET/CEST)","417"
"Germany (DE)","18.04.2023 20:00 - 18.04.2023 20:15 (CET/CEST)","138"
"Germany (DE)","18.04.2023 20:15 - 18.04.2023 20:30 (CET/CEST)","30"
"Germany (DE)","18.04.2023 20:30 - 18.04.2023 20:45 (CET/CEST)","5"
"Germany (DE)","18.04.2023 20:45 - 18.04.2023 21:00 (CET/CEST)","3"
"Germany (DE)","18.04.2023 21:00 - 18.04.2023 21:15 (CET/CEST)","3"
"Germany (DE)","18.04.2023 21:15 - 18.04.2023 21:30 (CET/CEST)","2"
"Germany (DE)","18.04.2023 21:30 - 18.04.2023 21:45 (CET/CEST)","2"
"Germany (DE)","18.04.2023 21:45 - 18.04.2023 22:00 (CET/CEST)","2"
"Germany (DE)","18.04.2023 22:00 - 18.04.2023 22:15 (CET/CEST)","2"
"Germany (DE)","18.04.2023 22:15 - 18.04.2023 22:30 (CET/CEST)","2"
"Germany (DE)","18.04.2023 22:30 - 18.04.2023 22:45 (CET/CEST)","3"
"Germany (DE)","18.04.2023 22:45 - 18.04.2023 23:00 (CET/CEST)","2"
"Germany (DE)","18.04.2023 23:00 - 18.04.2023 23:15 (CET/CEST)","3"
"Germany (DE)","18.04.2023 23:15 - 18.04.2023 23:30 (CET/CEST)","2"
"Germany (DE)","18.04.2023 23:30 - 18.04.2023 23:45 (CET/CEST)","2"
"Germany (DE)","18.04.2023 23:45 - 19.04.2023 00:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 00:00 - 19.04.2023 00:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 00:15 - 19.04.2023 00:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 00:30 - 19.04.2023 00:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 00:45 - 19.04.2023 01:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 01:00 - 19.04.2023 01:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 01:15 - 19.04.2023 01:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 01:30 - 19.04.2023 01:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 01:45 - 19.04.2023 02:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 02:00 - 19.04.2023 02:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 02:15 - 19.04.2023 02:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 02:30 - 19.04.2023 02:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 02:45 - 19.04.2023 03:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 03:00 - 19.04.2023 03:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 03:15 - 19.04.2023 03:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 03:30 - 19.04.2023 03:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 03:45 - 19.04.2023 04:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 04:00 - 19.04.2023 04:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 04:15 - 19.04.2023 04:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 04:30 - 19.04.2023 04:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 04:45 - 19.04.2023 05:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 05:00 - 19.04.2023 05:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 05:15 - 19.04.2023 05:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 05:30 - 19.04.2023 05:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 05:45 - 19.04.2023 06:00 (CET/CEST)","13"
"Germany (DE)","19.04.2023 06:00 - 19.04.2023 06:15 (CET/CEST)","27"
"Germany (DE)","19.04.2023 06:15 - 19.04.2023 06:30 (CET/CEST)","129"
"Germany (DE)","19.04.2023 06:30 - 19.04.2023 06:45 (CET/CEST)","339"
"Germany (DE)","19.04.2023 06:45 - 19.04.2023 07:00 (CET/CEST)","772"
"Germany (DE)","19.04.2023 07:00 - 19.04.2023 07:15 (CET/CEST)","1495"
"Germany (DE)","19.04.2023 07:15 - 19.04.2023 07:30 (CET/CEST)","2455"
"Germany (DE)","19.04.2023 07:30 - 19.04.2023 07:45 (CET/CEST)","3533"
"Germany (DE)","19.04.2023 07:45 - 19.04.2023 08:00 (CET/CEST)","4796"
"Germany (DE)","19.04.2023 08:00 - 19.04.2023 08:15 (CET/CEST)","6235"
"Germany (DE)","19.04.2023 08:15 - 19.04.2023 08:30 (CET/CEST)","7854"
"Germany (DE)","19.04.2023 08:30 - 19.04.2023 08:45 (CET/CEST)","9616"
"Germany (DE)","19.04.2023 08:45 - 19.04.2023 09:00 (CET/CEST)","11360"
"Germany (DE)","19.04.2023 09:00 - 19.04.2023 09:15 (CET/CEST)","13183"
"Germany (DE)","19.04.2023 09:15 - 19.04.2023 09:30 (CET/CEST)","14737"
"Germany (DE)","19.04.2023 09:30 - 19.04.2023 09:45 (CET/CEST)","16119"
"Germany (DE)","19.04.2023 09:45 - 19.04.2023 10:00 (CET/CEST)","17337"
"Germany (DE)","19.04.2023 10:00 - 19.04.2023 10:15 (CET/CEST)","18767"
"Germany (DE)","19.04.2023 10:15 - 19.04.2023 10:30 (CET/CEST)","20049"
"Germany (DE)","19.04.2023 10:30 - 19.04.2023 10:45 (CET/CEST)","21156"
"Germany (DE)","19.04.2023 10:45 - 19.04.2023 11:00 (CET/CEST)","22068"
"Germany (DE)","19.04.2023 11:00 - 19.04.2023 11:15 (CET/CEST)","22978"
"Germany (DE)","19.04.2023 11:15 - 19.04.2023 11:30 (CET/CEST)","23660"
"Germany (DE)","19.04.2023 11:30 - 19.04.2023 11:45 (CET/CEST)","24576"
"Germany (DE)","19.04.2023 11:45 - 19.04.2023 12:00 (CET/CEST)","25082"
"Germany (DE)","19.04.2023 12:00 - 19.04.2023 12:15 (CET/CEST)","25637"
"Germany (DE)","19.04.2023 12:15 - 19.04.2023 12:30 (CET/CEST)","26200"
"Germany (DE)","19.04.2023 12:30 - 19.04.2023 12:45 (CET/CEST)","26408"
"Germany (DE)","19.04.2023 12:45 - 19.04.2023 13:00 (CET/CEST)","26385"
"Germany (DE)","19.04.2023 13:00 - 19.04.2023 13:15 (CET/CEST)","26148"
"Germany (DE)","19.04.2023 13:15 - 19.04.2023 13:30 (CET/CEST)","25956"
"Germany (DE)","19.04.2023 13:30 - 19.04.2023 13:45 (CET/CEST)","25937"
"Germany (DE)","19.04.2023 13:45 - 19.04.2023 14:00 (CET/CEST)","25338"
"Germany (DE)","19.04.2023 14:00 - 19.04.2023 14:15 (CET/CEST)","24788"
"Germany (DE)","19.04.2023 14:15 - 19.04.2023 14:30 (CET/CEST)","24270"
"Germany (DE)","19.04.2023 14:30 - 19.04.2023 14:45 (CET/CEST)","23729"
"Germany (DE)","19.04.2023 14:45 - 19.04.2023 15:00 (CET/CEST)","23055"
"Germany (DE)","19.04.2023 15:00 - 19.04.2023 15:15 (CET/CEST)","22282"
"Germany (DE)","19.04.2023 15:15 - 19.04.2023 15:30 (CET/CEST)","21326"
"Germany (DE)","19.04.2023 15:30 - 19.04.2023 15:45 (CET/CEST)","20348"
"Germany (DE)","19.04.2023 15:45 - 19.04.2023 16:00 (CET/CEST)","19074"
"Germany (DE)","19.04.2023 16:00 - 19.04.2023 16:15 (CET/CEST)","18006"
"Germany (DE)","19.04.2023 16:15 - 19.04.2023 16:30 (CET/CEST)","16852"
"Germany (DE)","19.04.2023 16:30 - 19.04.2023 16:45 (CET/CEST)","15551"
"Germany (DE)","19.04.2023 16:45 - 19.04.2023 17:00 (CET/CEST)","14403"
"Germany (DE)","19.04.2023 17:00 - 19.04.2023 17:15 (CET/CEST)","12989"
"Germany (DE)","19.04.2023 17:15 - 19.04.2023 17:30 (CET/CEST)","11635"
"Germany (DE)","19.04.2023 17:30 - 19.04.2023 17:45 (CET/CEST)","10285"
"Germany (DE)","19.04.2023 17:45 - 19.04.2023 18:00 (CET/CEST)","8883"
"Germany (DE)","19.04.2023 18:00 - 19.04.2023 18:15 (CET/CEST)","7634"
"Germany (DE)","19.04.2023 18:15 - 19.04.2023 18:30 (CET/CEST)","6222"
"Germany (DE)","19.04.2023 18:30 - 19.04.2023 18:45 (CET/CEST)","4833"
"Germany (DE)","19.04.2023 18:45 - 19.04.2023 19:00 (CET/CEST)","3671"
"Germany (DE)","19.04.2023 19:00 - 19.04.2023 19:15 (CET/CEST)","2639"
"Germany (DE)","19.04.2023 19:15 - 19.04.2023 19:30 (CET/CEST)","1749"
"Germany (DE)","19.04.2023 19:30 - 19.04.2023 19:45 (CET/CEST)","1046"
"Germany (DE)","19.04.2023 19:45 - 19.04.2023 20:00 (CET/CEST)","545"
"Germany (DE)","19.04.2023 20:00 - 19.04.2023 20:15 (CET/CEST)","198"
"Germany (DE)","19.04.2023 20:15 - 19.04.2023 20:30 (CET/CEST)","49"
"Germany (DE)","19.04.2023 20:30 - 19.04.2023 20:45 (CET/CEST)","8"
"Germany (DE)","19.04.2023 20:45 - 19.04.2023 21:00 (CET/CEST)","3"
"Germany (DE)","19.04.2023 21:00 - 19.04.2023 21:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 21:15 - 19.04.2023 21:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 21:30 - 19.04.2023 21:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 21:45 - 19.04.2023 22:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 22:00 - 19.04.2023 22:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 22:15 - 19.04.2023 22:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 22:30 - 19.04.2023 22:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 22:45 - 19.04.2023 23:00 (CET/CEST)","2"
"Germany (DE)","19.04.2023 23:00 - 19.04.2023 23:15 (CET/CEST)","2"
"Germany (DE)","19.04.2023 23:15 - 19.04.2023 23:30 (CET/CEST)","2"
"Germany (DE)","19.04.2023 23:30 - 19.04.2023 23:45 (CET/CEST)","2"
"Germany (DE)","19.04.2023 23:45 - 20.04.2023 00:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 00:00 - 20.04.2023 00:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 00:15 - 20.04.2023 00:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 00:30 - 20.04.2023 00:45 (CET/CEST)","3"
"Germany (DE)","20.04.2023 00:45 - 20.04.2023 01:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 01:00 - 20.04.2023 01:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 01:15 - 20.04.2023 01:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 01:30 - 20.04.2023 01:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 01:45 - 20.04.2023 02:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 02:00 - 20.04.2023 02:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 02:15 - 20.04.2023 02:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 02:30 - 20.04.2023 02:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 02:45 - 20.04.2023 03:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 03:00 - 20.04.2023 03:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 03:15 - 20.04.2023 03:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 03:30 - 20.04.2023 03:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 03:45 - 20.04.2023 04:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 04:00 - 20.04.2023 04:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 04:15 - 20.04.2023 04:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 04:30 - 20.04.2023 04:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 04:45 - 20.04.2023 05:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 05:00 - 20.04.2023 05:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 05:15 - 20.04.2023 05:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 05:30 - 20.04.2023 05:45 (CET/CEST)","3"
"Germany (DE)","20.04.2023 05:45 - 20.04.2023 06:00 (CET/CEST)","9"
"Germany (DE)","20.04.2023 06:00 - 20.04.2023 06:15 (CET/CEST)","18"
"Germany (DE)","20.04.2023 06:15 - 20.04.2023 06:30 (CET/CEST)","90"
"Germany (DE)","20.04.2023 06:30 - 20.04.2023 06:45 (CET/CEST)","258"
"Germany (DE)","20.04.2023 06:45 - 20.04.2023 07:00 (CET/CEST)","622"
"Germany (DE)","20.04.2023 07:00 - 20.04.2023 07:15 (CET/CEST)","1155"
"Germany (DE)","20.04.2023 07:15 - 20.04.2023 07:30 (CET/CEST)","1848"
"Germany (DE)","20.04.2023 07:30 - 20.04.2023 07:45 (CET/CEST)","2651"
"Germany (DE)","20.04.2023 07:45 - 20.04.2023 08:00 (CET/CEST)","3512"
"Germany (DE)","20.04.2023 08:00 - 20.04.2023 08:15 (CET/CEST)","4404"
"Germany (DE)","20.04.2023 08:15 - 20.04.2023 08:30 (CET/CEST)","5352"
"Germany (DE)","20.04.2023 08:30 - 20.04.2023 08:45 (CET/CEST)","6299"
"Germany (DE)","20.04.2023 08:45 - 20.04.2023 09:00 (CET/CEST)","7298"
"Germany (DE)","20.04.2023 09:00 - 20.04.2023 09:15 (CET/CEST)","8243"
"Germany (DE)","20.04.2023 09:15 - 20.04.2023 09:30 (CET/CEST)","9249"
"Germany (DE)","20.04.2023 09:30 - 20.04.2023 09:45 (CET/CEST)","10287"
"Germany (DE)","20.04.2023 09:45 - 20.04.2023 10:00 (CET/CEST)","11163"
"Germany (DE)","20.04.2023 10:00 - 20.04.2023 10:15 (CET/CEST)","11954"
"Germany (DE)","20.04.2023 10:15 - 20.04.2023 10:30 (CET/CEST)","12647"
"Germany (DE)","20.04.2023 10:30 - 20.04.2023 10:45 (CET/CEST)","13117"
"Germany (DE)","20.04.2023 10:45 - 20.04.2023 11:00 (CET/CEST)","13519"
"Germany (DE)","20.04.2023 11:00 - 20.04.2023 11:15 (CET/CEST)","14001"
"Germany (DE)","20.04.2023 11:15 - 20.04.2023 11:30 (CET/CEST)","14240"
"Germany (DE)","20.04.2023 11:30 - 20.04.2023 11:45 (CET/CEST)","14676"
"Germany (DE)","20.04.2023 11:45 - 20.04.2023 12:00 (CET/CEST)","15116"
"Germany (DE)","20.04.2023 12:00 - 20.04.2023 12:15 (CET/CEST)","15488"
"Germany (DE)","20.04.2023 12:15 - 20.04.2023 12:30 (CET/CEST)","15620"
"Germany (DE)","20.04.2023 12:30 - 20.04.2023 12:45 (CET/CEST)","16194"
"Germany (DE)","20.04.2023 12:45 - 20.04.2023 13:00 (CET/CEST)","16433"
"Germany (DE)","20.04.2023 13:00 - 20.04.2023 13:15 (CET/CEST)","16937"
"Germany (DE)","20.04.2023 13:15 - 20.04.2023 13:30 (CET/CEST)","17331"
"Germany (DE)","20.04.2023 13:30 - 20.04.2023 13:45 (CET/CEST)","17513"
"Germany (DE)","20.04.2023 13:45 - 20.04.2023 14:00 (CET/CEST)","17519"
"Germany (DE)","20.04.2023 14:00 - 20.04.2023 14:15 (CET/CEST)","17383"
"Germany (DE)","20.04.2023 14:15 - 20.04.2023 14:30 (CET/CEST)","17477"
"Germany (DE)","20.04.2023 14:30 - 20.04.2023 14:45 (CET/CEST)","17228"
"Germany (DE)","20.04.2023 14:45 - 20.04.2023 15:00 (CET/CEST)","16943"
"Germany (DE)","20.04.2023 15:00 - 20.04.2023 15:15 (CET/CEST)","16490"
"Germany (DE)","20.04.2023 15:15 - 20.04.2023 15:30 (CET/CEST)","15829"
"Germany (DE)","20.04.2023 15:30 - 20.04.2023 15:45 (CET/CEST)","15239"
"Germany (DE)","20.04.2023 15:45 - 20.04.2023 16:00 (CET/CEST)","14412"
"Germany (DE)","20.04.2023 16:00 - 20.04.2023 16:15 (CET/CEST)","13673"
"Germany (DE)","20.04.2023 16:15 - 20.04.2023 16:30 (CET/CEST)","12683"
"Germany (DE)","20.04.2023 16:30 - 20.04.2023 16:45 (CET/CEST)","11842"
"Germany (DE)","20.04.2023 16:45 - 20.04.2023 17:00 (CET/CEST)","10749"
"Germany (DE)","20.04.2023 17:00 - 20.04.2023 17:15 (CET/CEST)","9669"
"Germany (DE)","20.04.2023 17:15 - 20.04.2023 17:30 (CET/CEST)","8508"
"Germany (DE)","20.04.2023 17:30 - 20.04.2023 17:45 (CET/CEST)","7533"
"Germany (DE)","20.04.2023 17:45 - 20.04.2023 18:00 (CET/CEST)","6464"
"Germany (DE)","20.04.2023 18:00 - 20.04.2023 18:15 (CET/CEST)","5410"
"Germany (DE)","20.04.2023 18:15 - 20.04.2023 18:30 (CET/CEST)","4370"
"Germany (DE)","20.04.2023 18:30 - 20.04.2023 18:45 (CET/CEST)","3436"
"Germany (DE)","20.04.2023 18:45 - 20.04.2023 19:00 (CET/CEST)","2569"
"Germany (DE)","20.04.2023 19:00 - 20.04.2023 19:15 (CET/CEST)","1854"
"Germany (DE)","20.04.2023 19:15 - 20.04.2023 19:30 (CET/CEST)","1282"
"Germany (DE)","20.04.2023 19:30 - 20.04.2023 19:45 (CET/CEST)","796"
"Germany (DE)","20.04.2023 19:45 - 20.04.2023 20:00 (CET/CEST)","405"
"Germany (DE)","20.04.2023 20:00 - 20.04.2023 20:15 (CET/CEST)","129"
"Germany (DE)","20.04.2023 20:15 - 20.04.2023 20:30 (CET/CEST)","29"
"Germany (DE)","20.04.2023 20:30 - 20.04.2023 20:45 (CET/CEST)","7"
"Germany (DE)","20.04.2023 20:45 - 20.04.2023 21:00 (CET/CEST)","3"
"Germany (DE)","20.04.2023 21:00 - 20.04.2023 21:15 (CET/CEST)","3"
"Germany (DE)","20.04.2023 21:15 - 20.04.2023 21:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 21:30 - 20.04.2023 21:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 21:45 - 20.04.2023 22:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 22:00 - 20.04.2023 22:15 (CET/CEST)","2"
"Germany (DE)","20.04.2023 22:15 - 20.04.2023 22:30 (CET/CEST)","2"
"Germany (DE)","20.04.2023 22:30 - 20.04.2023 22:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 22:45 - 20.04.2023 23:00 (CET/CEST)","2"
"Germany (DE)","20.04.2023 23:00 - 20.04.2023 23:15 (CET/CEST)","3"
"Germany (DE)","20.04.2023 23:15 - 20.04.2023 23:30 (CET/CEST)","3"
"Germany (DE)","20.04.2023 23:30 - 20.04.2023 23:45 (CET/CEST)","2"
"Germany (DE)","20.04.2023 23:45 - 21.04.2023 00:00 (CET/CEST)","2"
"Germany (DE)","21.04.2023 00:00 - 21.04.2023 00:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 00:15 - 21.04.2023 00:30 (CET/CEST)","2"
"Germany (DE)","21.04.2023 00:30 - 21.04.2023 00:45 (CET/CEST)","2"
"Germany (DE)","21.04.2023 00:45 - 21.04.2023 01:00 (CET/CEST)","2"
"Germany (DE)","21.04.2023 01:00 - 21.04.2023 01:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 01:15 - 21.04.2023 01:30 (CET/CEST)","2"
"Germany (DE)","21.04.2023 01:30 - 21.04.2023 01:45 (CET/CEST)","3"
"Germany (DE)","21.04.2023 01:45 - 21.04.2023 02:00 (CET/CEST)","2"
"Germany (DE)","21.04.2023 02:00 - 21.04.2023 02:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 02:15 - 21.04.2023 02:30 (CET/CEST)","2"
"Germany (DE)","21.04.2023 02:30 - 21.04.2023 02:45 (CET/CEST)","2"
"Germany (DE)","21.04.2023 02:45 - 21.04.2023 03:00 (CET/CEST)","2"
"Germany (DE)","21.04.2023 03:00 - 21.04.2023 03:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 03:15 - 21.04.2023 03:30 (CET/CEST)","2"
"Germany (DE)","21.04.2023 03:30 - 21.04.2023 03:45 (CET/CEST)","2"
"Germany (DE)","21.04.2023 03:45 - 21.04.2023 04:00 (CET/CEST)","2"
"Germany (DE)","21.04.2023 04:00 - 21.04.2023 04:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 04:15 - 21.04.2023 04:30 (CET/CEST)","3"
"Germany (DE)","21.04.2023 04:30 - 21.04.2023 04:45 (CET/CEST)","2"
"Germany (DE)","21.04.2023 04:45 - 21.04.2023 05:00 (CET/CEST)","3"
"Germany (DE)","21.04.2023 05:00 - 21.04.2023 05:15 (CET/CEST)","2"
"Germany (DE)","21.04.2023 05:15 - 21.04.2023 05:30 (CET/CEST)","2"
"Germany (DE)","21.04.2023 05:30 - 21.04.2023 05:45 (CET/CEST)","2"
"Germany (DE)","21.04.2023 05:45 - 21.04.2023 06:00 (CET/CEST)","6"
"Germany (DE)","21.04.2023 06:00 - 21.04.2023 06:15 (CET/CEST)","48"
"Germany (DE)","21.04.2023 06:15 - 21.04.2023 06:30 (CET/CEST)","201"
"Germany (DE)","21.04.2023 06:30 - 21.04.2023 06:45 (CET/CEST)","564"
"Germany (DE)","21.04.2023 06:45 - 21.04.2023 07:00 (CET/CEST)","1262"
"Germany (DE)","21.04.2023 07:00 - 21.04.2023 07:15 (CET/CEST)","2264"
"Germany (DE)","21.04.2023 07:15 - 21.04.2023 07:30 (CET/CEST)","3504"
"Germany (DE)","21.04.2023 07:30 - 21.04.2023 07:45 (CET/CEST)","4807"
"Germany (DE)","21.04.2023 07:45 - 21.04.2023 08:00 (CET/CEST)","6356"
"Germany (DE)","21.04.2023 08:00 - 21.04.2023 08:15 (CET/CEST)","8104"
"Germany (DE)","21.04.2023 08:15 - 21.04.2023 08:30 (CET/CEST)","10047"
"Germany (DE)","21.04.2023 08:30 - 21.04.2023 08:45 (CET/CEST)","12162"
"Germany (DE)","21.04.2023 08:45 - 21.04.2023 09:00 (CET/CEST)","14336"
"Germany (DE)","21.04.2023 09:00 - 21.04.2023 09:15 (CET/CEST)","16474"
"Germany (DE)","21.04.2023 09:15 - 21.04.2023 09:30 (CET/CEST)","18620"
"Germany (DE)","21.04.2023 09:30 - 21.04.2023 09:45 (CET/CEST)","20797"
"Germany (DE)","21.04.2023 09:45 - 21.04.2023 10:00 (CET/CEST)","22944"
"Germany (DE)","21.04.2023 10:00 - 21.04.2023 10:15 (CET/CEST)","24864"
