"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","07.03.2024 14:45 - 07.03.2024 15:00 (CET/CEST)","14613"
"Germany (DE)","07.03.2024 15:00 - 07.03.2024 15:15 (CET/CEST)","13612"
"Germany (DE)","07.03.2024 15:15 - 07.03.2024 15:30 (CET/CEST)","12478"
"Germany (DE)","07.03.2024 15:30 - 07.03.2024 15:45 (CET/CEST)","11221"
"Germany (DE)","07.03.2024 15:45 - 07.03.2024 16:00 (CET/CEST)","9795"
"Germany (DE)","07.03.2024 16:00 - 07.03.2024 16:15 (CET/CEST)","8336"
"Germany (DE)","07.03.2024 16:15 - 07.03.2024 16:30 (CET/CEST)","6894"
"Germany (DE)","07.03.2024 16:30 - 07.03.2024 16:45 (CET/CEST)","5472"
"Germany (DE)","07.03.2024 16:45 - 07.03.2024 17:00 (CET/CEST)","4097"
"Germany (DE)","07.03.2024 17:00 - 07.03.2024 17:15 (CET/CEST)","2828"
"Germany (DE)","07.03.2024 17:15 - 07.03.2024 17:30 (CET/CEST)","1715"
"Germany (DE)","07.03.2024 17:30 - 07.03.2024 17:45 (CET/CEST)","858"
"Germany (DE)","07.03.2024 17:45 - 07.03.2024 18:00 (CET/CEST)","318"
"Germany (DE)","07.03.2024 18:00 - 07.03.2024 18:15 (CET/CEST)","74"
"Germany (DE)","07.03.2024 18:15 - 07.03.2024 18:30 (CET/CEST)","10"
"Germany (DE)","07.03.2024 18:30 - 07.03.2024 18:45 (CET/CEST)","4"
"Germany (DE)","07.03.2024 18:45 - 07.03.2024 19:00 (CET/CEST)","2"
"Germany (DE)","07.03.2024 19:00 - 07.03.2024 19:15 (CET/CEST)","8"
"Germany (DE)","07.03.2024 19:15 - 07.03.2024 19:30 (CET/CEST)","3"
"Germany (DE)","07.03.2024 19:30 - 07.03.2024 19:45 (CET/CEST)","2"
"Germany (DE)","07.03.2024 19:45 - 07.03.2024 20:00 (CET/CEST)","3"
"Germany (DE)","07.03.2024 20:00 - 07.03.2024 20:15 (CET/CEST)","9"
"Germany (DE)","07.03.2024 20:15 - 07.03.2024 20:30 (CET/CEST)","6"
"Germany (DE)","07.03.2024 20:30 - 07.03.2024 20:45 (CET/CEST)","2"
"Germany (DE)","07.03.2024 20:45 - 07.03.2024 21:00 (CET/CEST)","2"
"Germany (DE)","07.03.2024 21:00 - 07.03.2024 21:15 (CET/CEST)","6"
"Germany (DE)","07.03.2024 21:15 - 07.03.2024 21:30 (CET/CEST)","3"
"Germany (DE)","07.03.2024 21:30 - 07.03.2024 21:45 (CET/CEST)","2"
"Germany (DE)","07.03.2024 21:45 - 07.03.2024 22:00 (CET/CEST)","2"
"Germany (DE)","07.03.2024 22:00 - 07.03.2024 22:15 (CET/CEST)","5"
"Germany (DE)","07.03.2024 22:15 - 07.03.2024 22:30 (CET/CEST)","2"
"Germany (DE)","07.03.2024 22:30 - 07.03.2024 22:45 (CET/CEST)","2"
"Germany (DE)","07.03.2024 22:45 - 07.03.2024 23:00 (CET/CEST)","2"
"Germany (DE)","07.03.2024 23:00 - 07.03.2024 23:15 (CET/CEST)","2"
"Germany (DE)","07.03.2024 23:15 - 07.03.2024 23:30 (CET/CEST)","2"
"Germany (DE)","07.03.2024 23:30 - 07.03.2024 23:45 (CET/CEST)","2"
"Germany (DE)","07.03.2024 23:45 - 08.03.2024 00:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 00:00 - 08.03.2024 00:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 00:15 - 08.03.2024 00:30 (CET/CEST)","3"
"Germany (DE)","08.03.2024 00:30 - 08.03.2024 00:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 00:45 - 08.03.2024 01:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 01:00 - 08.03.2024 01:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 01:15 - 08.03.2024 01:30 (CET/CEST)","2"
"Germany (DE)","08.03.2024 01:30 - 08.03.2024 01:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 01:45 - 08.03.2024 02:00 (CET/CEST)","1"
"Germany (DE)","08.03.2024 02:00 - 08.03.2024 02:15 (CET/CEST)","1"
"Germany (DE)","08.03.2024 02:15 - 08.03.2024 02:30 (CET/CEST)","1"
"Germany (DE)","08.03.2024 02:30 - 08.03.2024 02:45 (CET/CEST)","1"
"Germany (DE)","08.03.2024 02:45 - 08.03.2024 03:00 (CET/CEST)","1"
"Germany (DE)","08.03.2024 03:00 - 08.03.2024 03:15 (CET/CEST)","1"
"Germany (DE)","08.03.2024 03:15 - 08.03.2024 03:30 (CET/CEST)","1"
"Germany (DE)","08.03.2024 03:30 - 08.03.2024 03:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 03:45 - 08.03.2024 04:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 04:00 - 08.03.2024 04:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 04:15 - 08.03.2024 04:30 (CET/CEST)","3"
"Germany (DE)","08.03.2024 04:30 - 08.03.2024 04:45 (CET/CEST)","3"
"Germany (DE)","08.03.2024 04:45 - 08.03.2024 05:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 05:00 - 08.03.2024 05:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 05:15 - 08.03.2024 05:30 (CET/CEST)","2"
"Germany (DE)","08.03.2024 05:30 - 08.03.2024 05:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 05:45 - 08.03.2024 06:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 06:00 - 08.03.2024 06:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 06:15 - 08.03.2024 06:30 (CET/CEST)","7"
"Germany (DE)","08.03.2024 06:30 - 08.03.2024 06:45 (CET/CEST)","23"
"Germany (DE)","08.03.2024 06:45 - 08.03.2024 07:00 (CET/CEST)","205"
"Germany (DE)","08.03.2024 07:00 - 08.03.2024 07:15 (CET/CEST)","931"
"Germany (DE)","08.03.2024 07:15 - 08.03.2024 07:30 (CET/CEST)","2250"
"Germany (DE)","08.03.2024 07:30 - 08.03.2024 07:45 (CET/CEST)","3901"
"Germany (DE)","08.03.2024 07:45 - 08.03.2024 08:00 (CET/CEST)","5736"
"Germany (DE)","08.03.2024 08:00 - 08.03.2024 08:15 (CET/CEST)","7837"
"Germany (DE)","08.03.2024 08:15 - 08.03.2024 08:30 (CET/CEST)","10239"
"Germany (DE)","08.03.2024 08:30 - 08.03.2024 08:45 (CET/CEST)","12759"
"Germany (DE)","08.03.2024 08:45 - 08.03.2024 09:00 (CET/CEST)","15342"
"Germany (DE)","08.03.2024 09:00 - 08.03.2024 09:15 (CET/CEST)","17772"
"Germany (DE)","08.03.2024 09:15 - 08.03.2024 09:30 (CET/CEST)","20221"
"Germany (DE)","08.03.2024 09:30 - 08.03.2024 09:45 (CET/CEST)","22664"
"Germany (DE)","08.03.2024 09:45 - 08.03.2024 10:00 (CET/CEST)","25120"
"Germany (DE)","08.03.2024 10:00 - 08.03.2024 10:15 (CET/CEST)","27615"
"Germany (DE)","08.03.2024 10:15 - 08.03.2024 10:30 (CET/CEST)","29582"
"Germany (DE)","08.03.2024 10:30 - 08.03.2024 10:45 (CET/CEST)","31249"
"Germany (DE)","08.03.2024 10:45 - 08.03.2024 11:00 (CET/CEST)","32695"
"Germany (DE)","08.03.2024 11:00 - 08.03.2024 11:15 (CET/CEST)","34077"
"Germany (DE)","08.03.2024 11:15 - 08.03.2024 11:30 (CET/CEST)","35125"
"Germany (DE)","08.03.2024 11:30 - 08.03.2024 11:45 (CET/CEST)","36073"
"Germany (DE)","08.03.2024 11:45 - 08.03.2024 12:00 (CET/CEST)","36887"
"Germany (DE)","08.03.2024 12:00 - 08.03.2024 12:15 (CET/CEST)","37350"
"Germany (DE)","08.03.2024 12:15 - 08.03.2024 12:30 (CET/CEST)","37596"
"Germany (DE)","08.03.2024 12:30 - 08.03.2024 12:45 (CET/CEST)","37759"
"Germany (DE)","08.03.2024 12:45 - 08.03.2024 13:00 (CET/CEST)","37782"
"Germany (DE)","08.03.2024 13:00 - 08.03.2024 13:15 (CET/CEST)","37579"
"Germany (DE)","08.03.2024 13:15 - 08.03.2024 13:30 (CET/CEST)","37137"
"Germany (DE)","08.03.2024 13:30 - 08.03.2024 13:45 (CET/CEST)","36529"
"Germany (DE)","08.03.2024 13:45 - 08.03.2024 14:00 (CET/CEST)","35610"
"Germany (DE)","08.03.2024 14:00 - 08.03.2024 14:15 (CET/CEST)","34427"
"Germany (DE)","08.03.2024 14:15 - 08.03.2024 14:30 (CET/CEST)","33018"
"Germany (DE)","08.03.2024 14:30 - 08.03.2024 14:45 (CET/CEST)","31564"
"Germany (DE)","08.03.2024 14:45 - 08.03.2024 15:00 (CET/CEST)","29809"
"Germany (DE)","08.03.2024 15:00 - 08.03.2024 15:15 (CET/CEST)","27679"
"Germany (DE)","08.03.2024 15:15 - 08.03.2024 15:30 (CET/CEST)","25560"
"Germany (DE)","08.03.2024 15:30 - 08.03.2024 15:45 (CET/CEST)","23139"
"Germany (DE)","08.03.2024 15:45 - 08.03.2024 16:00 (CET/CEST)","20462"
"Germany (DE)","08.03.2024 16:00 - 08.03.2024 16:15 (CET/CEST)","17474"
"Germany (DE)","08.03.2024 16:15 - 08.03.2024 16:30 (CET/CEST)","14377"
"Germany (DE)","08.03.2024 16:30 - 08.03.2024 16:45 (CET/CEST)","11261"
"Germany (DE)","08.03.2024 16:45 - 08.03.2024 17:00 (CET/CEST)","8423"
"Germany (DE)","08.03.2024 17:00 - 08.03.2024 17:15 (CET/CEST)","5784"
"Germany (DE)","08.03.2024 17:15 - 08.03.2024 17:30 (CET/CEST)","3517"
"Germany (DE)","08.03.2024 17:30 - 08.03.2024 17:45 (CET/CEST)","1745"
"Germany (DE)","08.03.2024 17:45 - 08.03.2024 18:00 (CET/CEST)","640"
"Germany (DE)","08.03.2024 18:00 - 08.03.2024 18:15 (CET/CEST)","146"
"Germany (DE)","08.03.2024 18:15 - 08.03.2024 18:30 (CET/CEST)","22"
"Germany (DE)","08.03.2024 18:30 - 08.03.2024 18:45 (CET/CEST)","5"
"Germany (DE)","08.03.2024 18:45 - 08.03.2024 19:00 (CET/CEST)","4"
"Germany (DE)","08.03.2024 19:00 - 08.03.2024 19:15 (CET/CEST)","9"
"Germany (DE)","08.03.2024 19:15 - 08.03.2024 19:30 (CET/CEST)","11"
"Germany (DE)","08.03.2024 19:30 - 08.03.2024 19:45 (CET/CEST)","4"
"Germany (DE)","08.03.2024 19:45 - 08.03.2024 20:00 (CET/CEST)","4"
"Germany (DE)","08.03.2024 20:00 - 08.03.2024 20:15 (CET/CEST)","5"
"Germany (DE)","08.03.2024 20:15 - 08.03.2024 20:30 (CET/CEST)","2"
"Germany (DE)","08.03.2024 20:30 - 08.03.2024 20:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 20:45 - 08.03.2024 21:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 21:00 - 08.03.2024 21:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 21:15 - 08.03.2024 21:30 (CET/CEST)","2"
"Germany (DE)","08.03.2024 21:30 - 08.03.2024 21:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 21:45 - 08.03.2024 22:00 (CET/CEST)","2"
"Germany (DE)","08.03.2024 22:00 - 08.03.2024 22:15 (CET/CEST)","2"
"Germany (DE)","08.03.2024 22:15 - 08.03.2024 22:30 (CET/CEST)","4"
"Germany (DE)","08.03.2024 22:30 - 08.03.2024 22:45 (CET/CEST)","4"
"Germany (DE)","08.03.2024 22:45 - 08.03.2024 23:00 (CET/CEST)","3"
"Germany (DE)","08.03.2024 23:00 - 08.03.2024 23:15 (CET/CEST)","3"
"Germany (DE)","08.03.2024 23:15 - 08.03.2024 23:30 (CET/CEST)","3"
"Germany (DE)","08.03.2024 23:30 - 08.03.2024 23:45 (CET/CEST)","2"
"Germany (DE)","08.03.2024 23:45 - 09.03.2024 00:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 00:00 - 09.03.2024 00:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 00:15 - 09.03.2024 00:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 00:30 - 09.03.2024 00:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 00:45 - 09.03.2024 01:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 01:00 - 09.03.2024 01:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 01:15 - 09.03.2024 01:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 01:30 - 09.03.2024 01:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 01:45 - 09.03.2024 02:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 02:00 - 09.03.2024 02:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 02:15 - 09.03.2024 02:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 02:30 - 09.03.2024 02:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 02:45 - 09.03.2024 03:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 03:00 - 09.03.2024 03:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 03:15 - 09.03.2024 03:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 03:30 - 09.03.2024 03:45 (CET/CEST)","3"
"Germany (DE)","09.03.2024 03:45 - 09.03.2024 04:00 (CET/CEST)","3"
"Germany (DE)","09.03.2024 04:00 - 09.03.2024 04:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 04:15 - 09.03.2024 04:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 04:30 - 09.03.2024 04:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 04:45 - 09.03.2024 05:00 (CET/CEST)","3"
"Germany (DE)","09.03.2024 05:00 - 09.03.2024 05:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 05:15 - 09.03.2024 05:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 05:30 - 09.03.2024 05:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 05:45 - 09.03.2024 06:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 06:00 - 09.03.2024 06:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 06:15 - 09.03.2024 06:30 (CET/CEST)","10"
"Germany (DE)","09.03.2024 06:30 - 09.03.2024 06:45 (CET/CEST)","31"
"Germany (DE)","09.03.2024 06:45 - 09.03.2024 07:00 (CET/CEST)","256"
"Germany (DE)","09.03.2024 07:00 - 09.03.2024 07:15 (CET/CEST)","1142"
"Germany (DE)","09.03.2024 07:15 - 09.03.2024 07:30 (CET/CEST)","2579"
"Germany (DE)","09.03.2024 07:30 - 09.03.2024 07:45 (CET/CEST)","4500"
"Germany (DE)","09.03.2024 07:45 - 09.03.2024 08:00 (CET/CEST)","6700"
"Germany (DE)","09.03.2024 08:00 - 09.03.2024 08:15 (CET/CEST)","9283"
"Germany (DE)","09.03.2024 08:15 - 09.03.2024 08:30 (CET/CEST)","11847"
"Germany (DE)","09.03.2024 08:30 - 09.03.2024 08:45 (CET/CEST)","14429"
"Germany (DE)","09.03.2024 08:45 - 09.03.2024 09:00 (CET/CEST)","17007"
"Germany (DE)","09.03.2024 09:00 - 09.03.2024 09:15 (CET/CEST)","19588"
"Germany (DE)","09.03.2024 09:15 - 09.03.2024 09:30 (CET/CEST)","21973"
"Germany (DE)","09.03.2024 09:30 - 09.03.2024 09:45 (CET/CEST)","24208"
"Germany (DE)","09.03.2024 09:45 - 09.03.2024 10:00 (CET/CEST)","26185"
"Germany (DE)","09.03.2024 10:00 - 09.03.2024 10:15 (CET/CEST)","28129"
"Germany (DE)","09.03.2024 10:15 - 09.03.2024 10:30 (CET/CEST)","29845"
"Germany (DE)","09.03.2024 10:30 - 09.03.2024 10:45 (CET/CEST)","31379"
"Germany (DE)","09.03.2024 10:45 - 09.03.2024 11:00 (CET/CEST)","32724"
"Germany (DE)","09.03.2024 11:00 - 09.03.2024 11:15 (CET/CEST)","33809"
"Germany (DE)","09.03.2024 11:15 - 09.03.2024 11:30 (CET/CEST)","34548"
"Germany (DE)","09.03.2024 11:30 - 09.03.2024 11:45 (CET/CEST)","35152"
"Germany (DE)","09.03.2024 11:45 - 09.03.2024 12:00 (CET/CEST)","35453"
"Germany (DE)","09.03.2024 12:00 - 09.03.2024 12:15 (CET/CEST)","35449"
"Germany (DE)","09.03.2024 12:15 - 09.03.2024 12:30 (CET/CEST)","35167"
"Germany (DE)","09.03.2024 12:30 - 09.03.2024 12:45 (CET/CEST)","35061"
"Germany (DE)","09.03.2024 12:45 - 09.03.2024 13:00 (CET/CEST)","34598"
"Germany (DE)","09.03.2024 13:00 - 09.03.2024 13:15 (CET/CEST)","33979"
"Germany (DE)","09.03.2024 13:15 - 09.03.2024 13:30 (CET/CEST)","33211"
"Germany (DE)","09.03.2024 13:30 - 09.03.2024 13:45 (CET/CEST)","31979"
"Germany (DE)","09.03.2024 13:45 - 09.03.2024 14:00 (CET/CEST)","30707"
"Germany (DE)","09.03.2024 14:00 - 09.03.2024 14:15 (CET/CEST)","29487"
"Germany (DE)","09.03.2024 14:15 - 09.03.2024 14:30 (CET/CEST)","27933"
"Germany (DE)","09.03.2024 14:30 - 09.03.2024 14:45 (CET/CEST)","26515"
"Germany (DE)","09.03.2024 14:45 - 09.03.2024 15:00 (CET/CEST)","24932"
"Germany (DE)","09.03.2024 15:00 - 09.03.2024 15:15 (CET/CEST)","22957"
"Germany (DE)","09.03.2024 15:15 - 09.03.2024 15:30 (CET/CEST)","20724"
"Germany (DE)","09.03.2024 15:30 - 09.03.2024 15:45 (CET/CEST)","18175"
"Germany (DE)","09.03.2024 15:45 - 09.03.2024 16:00 (CET/CEST)","15559"
"Germany (DE)","09.03.2024 16:00 - 09.03.2024 16:15 (CET/CEST)","12885"
"Germany (DE)","09.03.2024 16:15 - 09.03.2024 16:30 (CET/CEST)","10220"
"Germany (DE)","09.03.2024 16:30 - 09.03.2024 16:45 (CET/CEST)","7720"
"Germany (DE)","09.03.2024 16:45 - 09.03.2024 17:00 (CET/CEST)","5570"
"Germany (DE)","09.03.2024 17:00 - 09.03.2024 17:15 (CET/CEST)","3711"
"Germany (DE)","09.03.2024 17:15 - 09.03.2024 17:30 (CET/CEST)","2221"
"Germany (DE)","09.03.2024 17:30 - 09.03.2024 17:45 (CET/CEST)","1177"
"Germany (DE)","09.03.2024 17:45 - 09.03.2024 18:00 (CET/CEST)","459"
"Germany (DE)","09.03.2024 18:00 - 09.03.2024 18:15 (CET/CEST)","107"
"Germany (DE)","09.03.2024 18:15 - 09.03.2024 18:30 (CET/CEST)","26"
"Germany (DE)","09.03.2024 18:30 - 09.03.2024 18:45 (CET/CEST)","10"
"Germany (DE)","09.03.2024 18:45 - 09.03.2024 19:00 (CET/CEST)","6"
"Germany (DE)","09.03.2024 19:00 - 09.03.2024 19:15 (CET/CEST)","9"
"Germany (DE)","09.03.2024 19:15 - 09.03.2024 19:30 (CET/CEST)","5"
"Germany (DE)","09.03.2024 19:30 - 09.03.2024 19:45 (CET/CEST)","3"
"Germany (DE)","09.03.2024 19:45 - 09.03.2024 20:00 (CET/CEST)","3"
"Germany (DE)","09.03.2024 20:00 - 09.03.2024 20:15 (CET/CEST)","5"
"Germany (DE)","09.03.2024 20:15 - 09.03.2024 20:30 (CET/CEST)","3"
"Germany (DE)","09.03.2024 20:30 - 09.03.2024 20:45 (CET/CEST)","3"
"Germany (DE)","09.03.2024 20:45 - 09.03.2024 21:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 21:00 - 09.03.2024 21:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 21:15 - 09.03.2024 21:30 (CET/CEST)","3"
"Germany (DE)","09.03.2024 21:30 - 09.03.2024 21:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 21:45 - 09.03.2024 22:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 22:00 - 09.03.2024 22:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 22:15 - 09.03.2024 22:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 22:30 - 09.03.2024 22:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 22:45 - 09.03.2024 23:00 (CET/CEST)","2"
"Germany (DE)","09.03.2024 23:00 - 09.03.2024 23:15 (CET/CEST)","2"
"Germany (DE)","09.03.2024 23:15 - 09.03.2024 23:30 (CET/CEST)","2"
"Germany (DE)","09.03.2024 23:30 - 09.03.2024 23:45 (CET/CEST)","2"
"Germany (DE)","09.03.2024 23:45 - 10.03.2024 00:00 (CET/CEST)","2"
"Germany (DE)","10.03.2024 00:00 - 10.03.2024 00:15 (CET/CEST)","3"
"Germany (DE)","10.03.2024 00:15 - 10.03.2024 00:30 (CET/CEST)","2"
"Germany (DE)","10.03.2024 00:30 - 10.03.2024 00:45 (CET/CEST)","2"
"Germany (DE)","10.03.2024 00:45 - 10.03.2024 01:00 (CET/CEST)","2"
"Germany (DE)","10.03.2024 01:00 - 10.03.2024 01:15 (CET/CEST)","2"
"Germany (DE)","10.03.2024 01:15 - 10.03.2024 01:30 (CET/CEST)","2"
"Germany (DE)","10.03.2024 01:30 - 10.03.2024 01:45 (CET/CEST)","2"
"Germany (DE)","10.03.2024 01:45 - 10.03.2024 02:00 (CET/CEST)","3"
"Germany (DE)","10.03.2024 02:00 - 10.03.2024 02:15 (CET/CEST)","4"
"Germany (DE)","10.03.2024 02:15 - 10.03.2024 02:30 (CET/CEST)","4"
"Germany (DE)","10.03.2024 02:30 - 10.03.2024 02:45 (CET/CEST)","2"
"Germany (DE)","10.03.2024 02:45 - 10.03.2024 03:00 (CET/CEST)","2"
"Germany (DE)","10.03.2024 03:00 - 10.03.2024 03:15 (CET/CEST)","3"
"Germany (DE)","10.03.2024 03:15 - 10.03.2024 03:30 (CET/CEST)","2"
"Germany (DE)","10.03.2024 03:30 - 10.03.2024 03:45 (CET/CEST)","2"
"Germany (DE)","10.03.2024 03:45 - 10.03.2024 04:00 (CET/CEST)","3"
"Germany (DE)","10.03.2024 04:00 - 10.03.2024 04:15 (CET/CEST)","3"
"Germany (DE)","10.03.2024 04:15 - 10.03.2024 04:30 (CET/CEST)","3"
"Germany (DE)","10.03.2024 04:30 - 10.03.2024 04:45 (CET/CEST)","3"
"Germany (DE)","10.03.2024 04:45 - 10.03.2024 05:00 (CET/CEST)","3"
"Germany (DE)","10.03.2024 05:00 - 10.03.2024 05:15 (CET/CEST)","3"
"Germany (DE)","10.03.2024 05:15 - 10.03.2024 05:30 (CET/CEST)","2"
"Germany (DE)","10.03.2024 05:30 - 10.03.2024 05:45 (CET/CEST)","2"
"Germany (DE)","10.03.2024 05:45 - 10.03.2024 06:00 (CET/CEST)","3"
"Germany (DE)","10.03.2024 06:00 - 10.03.2024 06:15 (CET/CEST)","2"
"Germany (DE)","10.03.2024 06:15 - 10.03.2024 06:30 (CET/CEST)","16"
"Germany (DE)","10.03.2024 06:30 - 10.03.2024 06:45 (CET/CEST)","31"
"Germany (DE)","10.03.2024 06:45 - 10.03.2024 07:00 (CET/CEST)","252"
"Germany (DE)","10.03.2024 07:00 - 10.03.2024 07:15 (CET/CEST)","983"
"Germany (DE)","10.03.2024 07:15 - 10.03.2024 07:30 (CET/CEST)","2162"
"Germany (DE)","10.03.2024 07:30 - 10.03.2024 07:45 (CET/CEST)","3582"
"Germany (DE)","10.03.2024 07:45 - 10.03.2024 08:00 (CET/CEST)","5133"
"Germany (DE)","10.03.2024 08:00 - 10.03.2024 08:15 (CET/CEST)","6625"
"Germany (DE)","10.03.2024 08:15 - 10.03.2024 08:30 (CET/CEST)","8228"
"Germany (DE)","10.03.2024 08:30 - 10.03.2024 08:45 (CET/CEST)","9860"
"Germany (DE)","10.03.2024 08:45 - 10.03.2024 09:00 (CET/CEST)","11460"
"Germany (DE)","10.03.2024 09:00 - 10.03.2024 09:15 (CET/CEST)","12951"
"Germany (DE)","10.03.2024 09:15 - 10.03.2024 09:30 (CET/CEST)","14279"
"Germany (DE)","10.03.2024 09:30 - 10.03.2024 09:45 (CET/CEST)","15453"
"Germany (DE)","10.03.2024 09:45 - 10.03.2024 10:00 (CET/CEST)","16691"
"Germany (DE)","10.03.2024 10:00 - 10.03.2024 10:15 (CET/CEST)","17863"
"Germany (DE)","10.03.2024 10:15 - 10.03.2024 10:30 (CET/CEST)","18955"
"Germany (DE)","10.03.2024 10:30 - 10.03.2024 10:45 (CET/CEST)","19903"
"Germany (DE)","10.03.2024 10:45 - 10.03.2024 11:00 (CET/CEST)","20517"
"Germany (DE)","10.03.2024 11:00 - 10.03.2024 11:15 (CET/CEST)","20638"
"Germany (DE)","10.03.2024 11:15 - 10.03.2024 11:30 (CET/CEST)","20934"
"Germany (DE)","10.03.2024 11:30 - 10.03.2024 11:45 (CET/CEST)","21331"
"Germany (DE)","10.03.2024 11:45 - 10.03.2024 12:00 (CET/CEST)","21630"
"Germany (DE)","10.03.2024 12:00 - 10.03.2024 12:15 (CET/CEST)","21785"
"Germany (DE)","10.03.2024 12:15 - 10.03.2024 12:30 (CET/CEST)","21509"
"Germany (DE)","10.03.2024 12:30 - 10.03.2024 12:45 (CET/CEST)","20966"
"Germany (DE)","10.03.2024 12:45 - 10.03.2024 13:00 (CET/CEST)","20548"
"Germany (DE)","10.03.2024 13:00 - 10.03.2024 13:15 (CET/CEST)","19896"
"Germany (DE)","10.03.2024 13:15 - 10.03.2024 13:30 (CET/CEST)","19024"
"Germany (DE)","10.03.2024 13:30 - 10.03.2024 13:45 (CET/CEST)","18235"
"Germany (DE)","10.03.2024 13:45 - 10.03.2024 14:00 (CET/CEST)","17298"
"Germany (DE)","10.03.2024 14:00 - 10.03.2024 14:15 (CET/CEST)","16378"
"Germany (DE)","10.03.2024 14:15 - 10.03.2024 14:30 (CET/CEST)","15312"
"Germany (DE)","10.03.2024 14:30 - 10.03.2024 14:45 (CET/CEST)","14255"
"Germany (DE)","10.03.2024 14:45 - 10.03.2024 15:00 (CET/CEST)","13041"
"Germany (DE)","10.03.2024 15:00 - 10.03.2024 15:15 (CET/CEST)","11800"
"Germany (DE)","10.03.2024 15:15 - 10.03.2024 15:30 (CET/CEST)","10454"
"Germany (DE)","10.03.2024 15:30 - 10.03.2024 15:45 (CET/CEST)","9027"
"Germany (DE)","10.03.2024 15:45 - 10.03.2024 16:00 (CET/CEST)","7648"
"Germany (DE)","10.03.2024 16:00 - 10.03.2024 16:15 (CET/CEST)","6287"
"Germany (DE)","10.03.2024 16:15 - 10.03.2024 16:30 (CET/CEST)","5011"
"Germany (DE)","10.03.2024 16:30 - 10.03.2024 16:45 (CET/CEST)","3887"
"Germany (DE)","10.03.2024 16:45 - 10.03.2024 17:00 (CET/CEST)","2903"
"Germany (DE)","10.03.2024 17:00 - 10.03.2024 17:15 (CET/CEST)","2018"
"Germany (DE)","10.03.2024 17:15 - 10.03.2024 17:30 (CET/CEST)","1269"
"Germany (DE)","10.03.2024 17:30 - 10.03.2024 17:45 (CET/CEST)","685"
"Germany (DE)","10.03.2024 17:45 - 10.03.2024 18:00 (CET/CEST)","265"
"Germany (DE)","10.03.2024 18:00 - 10.03.2024 18:15 (CET/CEST)","66"
"Germany (DE)","10.03.2024 18:15 - 10.03.2024 18:30 (CET/CEST)","13"
"Germany (DE)","10.03.2024 18:30 - 10.03.2024 18:45 (CET/CEST)","3"
"Germany (DE)","10.03.2024 18:45 - 10.03.2024 19:00 (CET/CEST)","3"
"Germany (DE)","10.03.2024 19:00 - 10.03.2024 19:15 (CET/CEST)","3"
"Germany (DE)","10.03.2024 19:15 - 10.03.2024 19:30 (CET/CEST)","3"
